"id","ERGO.Function","GenBank.Function","strand","length.nt.","length.aa.","GRAVY","Molecular.Weight","Iso.electric.Point","gene.name","Kegg.Orthology","COG_Category_description","KEGG_Pathway_names","eggnog_COG_category","eggnog_seed_ortholog","eggnog_evalue","eggnog_score","eggnog_Description","eggnog_Preferred_name","eggnog_GOs","eggnog_EC","eggnog_KEGG_ko","eggnog_KEGG_Pathway","eggnog_KEGG_Module","eggnog_KEGG_Reaction","eggnog_KEGG_rclass","eggnog_BRITE","eggnog_KEGG_TC","eggnog_CAZy","eggnog_BiGG_Reaction","eggnog_PFAMs","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RCHGF001550","Propionate CoA-transferase (EC 2.8.3.1)","CoA transferase","negative",1581,527,"-0.092789373814042","57267.7273000001","5.22894287109375","None","K19709 - ydiF - acetate CoA-transferase [EC:2.8.3.8] [2.8.3.8]","(I) Lipid metabolism","Aminobenzoate degradation; Propanoate metabolism; Butanoate metabolism; Metabolic pathways; Microbial metabolism in diverse environments","I","908340.HMPREF9406_4079","0","1033","Coenzyme A transferase","-","-","2.8.3.8","ko:K19709","ko00627,ko00640,ko00650,ko01100,ko01120,map00627,map00640,map00650,map01100,map01120","-","R01179,R01359,R07832","RC00012,RC00014","ko00000,ko00001,ko01000","-","-","-","CoA_trans","NA","NA","NA"
"RCHGF001551","Transcriptional regulator, AraC family","transcriptional regulator, AraC family","positive",870,290,"-0.339655172413793","33403.4796","6.53192138671875","None","K15539 - rodZ - cytoskeleton protein RodZ","(K) Transcription","-","K","908340.HMPREF9406_4080","1.64E-203","563","Cupin domain","-","-","-","-","-","-","-","-","-","-","-","-","AraC_binding,Cupin_2,HTH_18,HTH_AraC","NA","NA","NA"
"RCHGF001552","NIF3-related protein","hypothetical protein","negative",846,282,"-0.318439716312057","32253.3107","5.24383544921875","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_4081","9.26E-215","591","NIF3 (NGG1p interacting factor 3)","-","-","-","-","-","-","-","-","-","-","-","-","NIF3","NA","NA","NA"
"RCHGF001553","Protein tyrosine phosphatase (EC 3.1.3.48)","hypothetical protein","negative",756,252,"-0.295634920634921","28877.8445","6.26324462890625","None","K01104 - E3.1.3.48 - protein-tyrosine phosphatase [EC:3.1.3.48] [3.1.3.48]","(T) Signal Transduction","-","T","908340.HMPREF9406_4082","9.44E-184","510","Tyrosine phosphatase family","-","-","3.1.3.48","ko:K01104","-","-","-","-","ko00000,ko01000","-","-","-","Y_phosphatase3","NA","NA","NA"
"RCHGF001554","Hypothetical protein","NIF3 (NGG1p interacting factor 3)","negative",798,266,"-0.253759398496241","30310.1512","5.81365966796875","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_4083","1.71E-202","559","NIF3 (NGG1p interacting factor 3)","-","-","-","-","-","-","-","-","-","-","-","-","NIF3","NA","NA","NA"
"RCHGF001555",,"PTS system fructose IIA component","negative",420,140,"-0.238571428571428","16163.2219","4.69024658203125","None","K02793 - PTS-Man-EIIA, manX - PTS system, mannose-specific IIA component [EC:2.7.1.191] [2.7.1.191]","(G) Carbohydrate metabolism and transport","Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS)","G","908340.HMPREF9406_4084","1.19E-97","283","PTS system fructose IIA component","-","-","2.7.1.191","ko:K02793","ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060","M00276","R02630","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.6.1","-","-","EIIA-man","SSPTS","EnzymeIIA","mannose/fructose"
"RCHGF001556",,"hypothetical protein","negative",1224,408,"-0.181862745098039","45489.2732","5.76055908203125","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_4085","1.03E-302","824","Neutral/alkaline non-lysosomal ceramidase, N-terminal","-","-","-","-","-","-","-","-","-","-","-","-","Ceramidase_alk","NA","NA","NA"
"RCHGF001557","PTS system, mannose-specific IID component (EC 2.7.1.69)","PTS system mannose/fructose/sorbose family IID component","negative",798,266,"0.577067669172932","29172.4274","8.83514404296875","None","K02796 - PTS-Man-EIID, manZ - PTS system, mannose-specific IID component","(G) Carbohydrate metabolism and transport","Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS)","G","908340.HMPREF9406_4086","3.69E-188","523","PTS system mannose fructose sorbose family IID component","-","-","-","ko:K02796","ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060","M00276","R02630","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000","4.A.6.1","-","-","EIID-AGA","SSPTS","EnzymeIID","mannose/fructose"
"RCHGF001558","PTS system, mannose-specific IIC component (EC 2.7.1.69)","PTS system sorbose-specific iic component","negative",777,259,"0.967567567567568","27044.1341","4.94439697265625","None","K02795 - PTS-Man-EIIC, manY - PTS system, mannose-specific IIC component","(G) Carbohydrate metabolism and transport","Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS)","G","908340.HMPREF9406_4087","3.1E-172","482","PTS system sorbose-specific iic component","-","-","-","ko:K02795","ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060","M00276","R02630","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000","4.A.6.1","-","-","EII-Sor","SSPTS","EnzymeIIC","mannose/fructose"
"RCHGF001559","PTS SYSTEM, MANNOSE-SPECIFIC IIAB COMPONENT (EC 2.7.1.69)","PTS system sorbose subfamily IIB component","negative",477,159,"-0.250314465408805","17684.3621","8.41375732421875","None","K02794 - PTS-Man-EIIB, manX - PTS system, mannose-specific IIB component [EC:2.7.1.191] [2.7.1.191]","(G) Carbohydrate metabolism and transport","-","G","908340.HMPREF9406_4088","2.68E-110","317","PTS system sorbose subfamily IIB component","-","-","-","-","-","-","-","-","-","-","-","-","PTSIIB_sorb","SSPTS","EnzymeIIB","mannose/fructose"
"RCHGF001560","Transcriptional regulatory protein levR","Sigma-54 interaction domain protein","negative",2727,909,"-0.211661166116611","104509.165500001","5.73114013671875","None","K19505 - gfrR - sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator","(K) Transcription","-","K","908340.HMPREF9406_4089","0","1802","system, fructose subfamily, IIA component","-","-","-","-","-","-","-","-","-","-","-","-","EIIA-man,PRD,Sigma54_activat","NA","NA","NA"
"RCHGF001561","Hypothetical protein","YdjC-like protein","negative",735,245,"-0.154285714285714","28044.8112","5.20550537109375","None","K03478 - chbG - chitin disaccharide deacetylase [EC:3.5.1.105] [3.5.1.105]","(G) Carbohydrate metabolism and transport","-","G","908340.HMPREF9406_4090","4.86E-178","495","Probably catalyzes the deacetylation of acetylated carbohydrates an important step in the degradation of oligosaccharides","-","-","3.5.1.105","ko:K03478","-","-","-","-","ko00000,ko01000","-","-","-","YdjC","NA","NA","NA"
"RCHGF001562","Secreted polysaccharide polymerase","O-antigen polymerase","negative",1203,401,"0.727680798004989","46098.928","9.24041748046875","None",,"(M) Cell wall/membrane/envelop biogenesis","-","M","908340.HMPREF9406_4091","9.53E-284","776","O-antigen polymerase","-","-","-","-","-","-","-","-","-","-","-","-","Wzy_C","NA","NA","NA"
"RCHGF001563",,"hypothetical protein","negative",1341,447,"-1.15458612975391","50446.1872","4.51678466796875","None",,"NA","-","-","908340.HMPREF9406_4092","5.21E-214","603","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RCHGF001564",,"hypothetical protein","negative",282,94,"-0.863829787234043","10900.0375","5.61566162109375","None",,"(F) Nucleotide metabolism and transport","-","F","908340.HMPREF9406_4093","2.31E-62","191","Anaerobic ribonucleoside-triphosphate reductase","-","-","-","-","-","-","-","-","-","-","-","-","NRDD","NA","NA","NA"
"RCHGF001565","Hypothetical protein","hypothetical protein","negative",435,145,"-0.52896551724138","16977.1858","6.31451416015625","None",,"NA","-","-","908340.HMPREF9406_4094","4.79E-104","300","-","-","-","-","-","-","-","-","-","-","-","-","-","Polyketide_cyc2","NA","NA","NA"
"RCHGF001566","Signal peptidase I (EC 3.4.21.89)","signal peptidase I (EC 3.4.21.89)","negative",645,215,"-0.561395348837209","25096.489","6.06915283203125","lepB","K03100 - lepB - signal peptidase I [EC:3.4.21.89] [3.4.21.89]","(U) Intracellular trafficing and secretion","Quorum sensing; Protein export","U","908340.HMPREF9406_4095","2.52E-156","438","Belongs to the peptidase S26 family","lepB","-","3.4.21.89","ko:K03100","ko02024,ko03060,map02024,map03060","-","-","-","ko00000,ko00001,ko01000,ko01002","-","-","-","Peptidase_S24,Peptidase_S26","IVSP",,"unknown substrate"
"RCHGF001567",,"PAS domain S-box protein","positive",1056,352,"-0.467045454545455","40763.1764","6.22796630859375","None",,"(T) Signal Transduction","-","T","908340.HMPREF9406_4096","1.14E-257","706","PAS fold","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RCHGF001568",,"diguanylate cyclase (GGDEF) domain protein","positive",1515,505,"-0.482574257425742","58586.9377000001","5.89532470703125","None",,"(T) Signal Transduction","-","T","908340.HMPREF9406_4097","0","1021","diguanylate cyclase","-","-","-","-","-","-","-","-","-","-","-","-","GGDEF,PAS_9","NA","NA","NA"
"RCHGF001569","Na+ driven multidrug efflux pump","MATE efflux family protein","negative",1368,456,"0.653289473684212","51319.5185","9.38482666015625","None","K02182 - caiC - carnitine-CoA ligase [EC:6.2.1.48] [6.2.1.48]","NA","-","V","908340.HMPREF9406_4098","0","879","MATE efflux family protein","-","-","-","-","-","-","-","-","-","-","-","-","MatE","MOP","MATE","multidrug efflux"
"RCHGF001570","Deoxyribose-phosphate aldolase (EC 4.1.2.4)","deoxyribose-phosphate aldolase (EC 4.1.2.4)","negative",660,220,"-0.184545454545455","24720.3627","6.35296630859375","deoC","K01619 - deoC, DERA - deoxyribose-phosphate aldolase [EC:4.1.2.4] [4.1.2.4]","(F) Nucleotide metabolism and transport","-","F","908340.HMPREF9406_4099","1.76E-154","434","Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RCHGF001571","PTS system, mannose-specific IID component (EC 2.7.1.69)","PTS system mannose/fructose/sorbose family IID component","negative",837,279,"0.566308243727598","30116.37","6.31463623046875","None","K19509 - PTS-Gfr-EIID, gfrD - PTS system, fructoselysine/glucoselysine-specific IID component","(G) Carbohydrate metabolism and transport","Phosphotransferase system (PTS)","G","908340.HMPREF9406_4100","2.93E-196","544","PTS system mannose fructose sorbose family IID component","-","-","-","ko:K19509","ko02060,map02060","M00764","-","-","ko00000,ko00001,ko00002,ko02000","4.A.6.1.19","-","-","EIID-AGA","SSPTS","EnzymeIID","mannose/fructose"
"RCHGF001572","PTS system, mannose-specific IIC component (EC 2.7.1.69)","PTS system sorbose-specific iic component","negative",771,257,"0.976653696498056","26836.5418","4.25274658203125","None","K19508 - PTS-Gfr-EIIC, gfrC - PTS system, fructoselysine/glucoselysine-specific IIC component","(G) Carbohydrate metabolism and transport","Galactose metabolism; Phosphotransferase system (PTS)","G","908340.HMPREF9406_4101","2.18E-171","479","PTS system sorbose-specific iic component","-","-","-","ko:K02746,ko:K10985","ko00052,ko02060,map00052,map02060","M00277,M00287","R08366,R08367","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000","4.A.6.1.4,4.A.6.1.5","-","-","EII-Sor","SSPTS","EnzymeIIC","mannose/fructose"
"RCHGF001573",,"PTS system sorbose subfamily IIB component","negative",471,157,"0.022929936305733","17143.8236","8.65606689453125","None","K19507 - PTS-Gfr-EIIB, gfrB - PTS system, fructoselysine/glucoselysine-specific IIB component [EC:2.7.1.-] [2.7.1.-]","(G) Carbohydrate metabolism and transport","Phosphotransferase system (PTS)","G","908340.HMPREF9406_4102","2.13E-106","307","PTS system sorbose subfamily IIB component","-","-","-","ko:K19507","ko02060,map02060","M00764","-","-","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.6.1.19","-","-","PTSIIB_sorb","SSPTS","EnzymeIIB","mannose/fructose"
"RCHGF001574","PTS system, mannose/fructose family IIA component","PTS system fructose IIA component","negative",414,138,"-0.010144927536232","15528.5971","4.52349853515625","None","K19506 - PTS-Gfr-EIIA, gfrA - PTS system, fructoselysine/glucoselysine-specific IIA component [EC:2.7.1.-] [2.7.1.-]","(G) Carbohydrate metabolism and transport","Phosphotransferase system (PTS)","G","908340.HMPREF9406_4103","2.72E-93","272","PTS system fructose IIA component","-","-","-","ko:K19506","ko02060,map02060","M00764","-","-","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.6.1.19","-","-","EIIA-man","SSPTS","EnzymeIIA","mannose/fructose"
"RCHGF001575","D-TAGATOSE 3-EPIMERASE","AP endonuclease, family 2","negative",843,281,"-0.4355871886121","32431.314","5.27874755859375","None","K10709 - frlC - fructoselysine 3-epimerase [EC:5.1.3.41] [5.1.3.41]","(L) Replication and repair","-","L","908340.HMPREF9406_4104","4.21E-206","569","Psort location Cytoplasmic, score","-","-","-","ko:K10709","-","-","-","-","ko00000","-","-","-","AP_endonuc_2","NA","NA","NA"
"RCHGF001576","Glucose-1-phosphate phosphodismutase (EC 2.7.1.41) / Beta-phosphoglucomutase (EC 5.4.2.6)","HAD hydrolase, family IA, variant 3","negative",648,216,"-0.040740740740741","24652.026","4.99578857421875","None","K19270 - yfbT, yniC - sugar-phosphatase [EC:3.1.3.23] [3.1.3.23]","(S) Function Unknown","-","S","908340.HMPREF9406_4105","7.49E-154","432","IA, variant 3","-","-","-","-","-","-","-","-","-","-","-","-","HAD_2","NA","NA","NA"
"RCHGF001577","Phosphoaminosugar deglycase family protein","SIS domain protein","negative",1029,343,"-0.163556851311953","39246.5019","5.00128173828125","None","K19510 - gfrF - fructoselysine-6-phosphate deglycase","(M) Cell wall/membrane/envelop biogenesis","-","M","908340.HMPREF9406_4106","4.59E-248","681","SIS domain","-","-","-","ko:K19510","-","-","-","-","ko00000","-","-","-","SIS","NA","NA","NA"
"RCHGF001578","Transcriptional regulator, GntR family","transcriptional regulator, GntR family","negative",729,243,"-0.438683127572017","28214.1962","8.85748291015625","None","K03710 - K03710 - GntR family transcriptional regulator","(K) Transcription","-","K","908340.HMPREF9406_4107","8.06E-176","489","UTRA","-","-","-","ko:K03710","-","-","-","-","ko00000,ko03000","-","-","-","GntR,UTRA","NA","NA","NA"
"RCHGF001579","Transcriptional regulator, GntR family","UbiC transcription regulator-associated domain protein","negative",699,233,"-0.390987124463519","27127.0859","5.89996337890625","None","K03710 - K03710 - GntR family transcriptional regulator","(K) Transcription","-","K","908340.HMPREF9406_4108","7.68E-160","448","UbiC transcription regulator-associated domain protein","-","-","-","ko:K03710","-","-","-","-","ko00000,ko03000","-","-","-","GntR,UTRA","NA","NA","NA"
"RCHGF001580","Acetolactate synthase small subunit (EC 2.2.1.6)","acetolactate synthase, small subunit (EC 2.2.1.6)","negative",540,180,"-0.202222222222222","20509.4701","5.40704345703125","ilvN","K01653 - E2.2.1.6S, ilvH, ilvN - acetolactate synthase I/III small subunit [EC:2.2.1.6] [2.2.1.6]","(E) Amino Acid metabolis and transport","Valine, leucine and isoleucine biosynthesis; Butanoate metabolism; C5-Branched dibasic acid metabolism; Pantothenate and CoA biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids","E","908340.HMPREF9406_4109","5.63E-120","343","Acetolactate synthase, small subunit","ilvH_1","-","2.2.1.6","ko:K01653","ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R00006,R00014,R00226,R03050,R04672,R04673,R08648","RC00027,RC00106,RC01192,RC02744,RC02893","ko00000,ko00001,ko00002,ko01000","-","-","-","ACT,ACT_5,ALS_ss_C","NA","NA","NA"
"RCHGF001581","Acetolactate synthase large subunit (EC 2.2.1.6)","acetolactate synthase, large subunit, biosynthetic type (EC 2.2.1.6)","negative",1719,573,"-0.066666666666667","62871.3528000001","8.13262939453125","ilvB","K01652 - E2.2.1.6L, ilvB, ilvG, ilvI - acetolactate synthase I/II/III large subunit [EC:2.2.1.6] [2.2.1.6]","(H) Coenzyme metabolis","Valine, leucine and isoleucine biosynthesis; Butanoate metabolism; C5-Branched dibasic acid metabolism; Pantothenate and CoA biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids","H","908340.HMPREF9406_4110","0","1151","acetolactate synthase large subunit","ilvB","-","2.2.1.6","ko:K01652","ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R00006,R00014,R00226,R03050,R04672,R04673,R08648","RC00027,RC00106,RC01192,RC02744,RC02893","ko00000,ko00001,ko00002,ko01000","-","-","-","TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N","NA","NA","NA"
"RCHGF001582","Methionine aminopeptidase (EC 3.4.11.18)","methionine aminopeptidase, type I (EC 3.4.11.18)","negative",867,289,"-0.260207612456748","31922.7072","5.37872314453125","map","K01265 - map - methionyl aminopeptidase [EC:3.4.11.18] [3.4.11.18]","(E) Amino Acid metabolis and transport","-","E","908340.HMPREF9406_4111","7.36E-220","605","Methionine aminopeptidase","map","-","3.4.11.18","ko:K01265","-","-","-","-","ko00000,ko01000,ko01002","-","-","-","Peptidase_M24,SEC-C","NA","NA","NA"
"RCHGF001583","Hypothetical protein","hypothetical protein","positive",1677,559,"-0.347227191413238","65283.7771000002","5.14190673828125","None","K03088 - rpoE - RNA polymerase sigma-70 factor, ECF subfamily","(K) Transcription","-","K","908340.HMPREF9406_4112","0","1121","An automated process has identified a potential problem with this gene model","-","-","-","-","-","-","-","-","-","-","-","-","AAA-ATPase_like,PDDEXK_9","NA","NA","NA"
"RCHGF001584","Hypothetical membrane spanning protein","hypothetical protein","negative",885,295,"0.317966101694916","33841.5597","6.45684814453125","None",,"(K) Transcription","-","K","908340.HMPREF9406_4113","6.35E-199","552","Psort location CytoplasmicMembrane, score","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
