id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF002191,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000026,null,"HMPREF9406_2988, EFR37649.1",Undecaprenyl-diphosphatase (Bacitracin resistance protein) (EC 3.6.1.27),-2.54,474,0.612,-4.15,3.31e-5,4.36e-4,Undecaprenyl-diphosphatase (Bacitracin resistance protein) (EC 3.6.1.27),putative undecaprenyl-diphosphatase UppP,negative,870,290,0.893448275862069,32130.9414,9.44293212890625,None,K06153 - bacA - undecaprenyl-diphosphatase [EC:3.6.1.27] [3.6.1.27],NA,Peptidoglycan biosynthesis,V,908340.HMPREF9406_2988,3.8e-193,537,Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin,uppP,-,3.6.1.27,ko:K06153,"ko00550,map00550",-,R05627,RC00002,"ko00000,ko00001,ko01000,ko01011",-,-,-,BacA,NA,NA,NA
RCHGF002192,metabolic process;cellular process;biological regulation;,AENW01000026,murD,"murD, HMPREF9406_2990, EFR37670.1",UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9),-3.87,327,1.03,-3.77,1.64e-4,0.0018,UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9),UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9),negative,1311,437,-0.169336384439359,49444.8177000001,5.37237548828125,murD,K01925 - murD - UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9] [6.3.2.9],(M) Cell wall/membrane/envelop biogenesis,NA; Peptidoglycan biosynthesis; Metabolic pathways,M,908340.HMPREF9406_2990,0,883,Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA),murD,-,6.3.2.9,ko:K01925,"ko00471,ko00550,ko01100,map00471,map00550,map01100",-,R02783,"RC00064,RC00141","ko00000,ko00001,ko01000,ko01011",-,-,-,"Mur_ligase_C,Mur_ligase_M",NA,NA,NA
RCHGF002194,metabolic process;cellular process;biological regulation;,AENW01000026,murE,"murE, HMPREF9406_2992, EFR37663.1","UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)",-3.42,248,0.844,-4.06,4.96e-5,6.16e-4,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase (EC 6.3.2.13)",negative,1404,468,-0.109615384615385,53164.4498000001,6.39910888671875,murE,"K01928 - murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13] [6.3.2.13]",(M) Cell wall/membrane/envelop biogenesis,Lysine biosynthesis; Peptidoglycan biosynthesis,M,908340.HMPREF9406_2992,0,946,Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan,murE,-,6.3.2.13,ko:K01928,"ko00300,ko00550,map00300,map00550",-,R02788,"RC00064,RC00090","ko00000,ko00001,ko01000,ko01011",-,-,-,"Mur_ligase,Mur_ligase_C,Mur_ligase_M",NA,NA,NA
RCHGF002195,Uncategorized;,AENW01000026,null,"HMPREF9406_2993, EFR37676.1","Sporulation specific D,D-transpeptidase / Stage V sporulation protein D",-3.48,357,0.757,-4.59,4.37e-6,7.26e-5,"Sporulation specific D,D-transpeptidase / Stage V sporulation protein D",putative stage V sporulation protein D,negative,1917,639,-0.268231611893584,70443.6118000002,6.03314208984375,None,K08384 - spoVD - stage V sporulation protein D (sporulation-specific penicillin-binding protein),(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; beta-Lactam resistance,M,908340.HMPREF9406_2993,0,1268,stage V sporulation protein D,spoVD,-,3.4.16.4,"ko:K03587,ko:K08384","ko00550,ko01501,map00550,map01501",-,-,-,"ko00000,ko00001,ko01000,ko01011,ko03036",-,-,-,"PASTA,PBP_dimer,Transpeptidase",NA,NA,NA
RCHGF002197,Uncategorized;,AENW01000026,null,"HMPREF9406_2995, EFR37674.1",Transcriptional activator tipA,1.51,1370,0.417,3.63,2.84e-4,0.00293,Transcriptional activator tipA,"transcriptional regulator, MerR family",positive,888,296,-0.646621621621622,34707.1294,5.61273193359375,None,"K02768 - PTS-Fru-EIIA, fruB - PTS system, fructose-specific IIA component [EC:2.7.1.202] [2.7.1.202]; K02769 - PTS-Fru-EIIB, fruA - PTS system, fructose-specific IIB component [EC:2.7.1.202] [2.7.1.202]; K02770 - PTS-Fru-EIIC, fruA - PTS system, fructose-specific IIC component",(K) Transcription,-,K,908340.HMPREF9406_2995,6.439999999999999e-188,525,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"MerR_1,TipAS",NA,NA,NA
RCHGF002202,metabolic process;cellular process;biological regulation;,AENW01000026,null,"HMPREF9406_3000, EFR37652.1",NA,2.62,58.6,0.67,3.91,9.06e-5,0.00107,NA,response regulator receiver domain protein,negative,666,222,-0.096396396396397,25712.5666,5.16412353515625,None,"K19078 - graR - two-component system, OmpR family, response regulator protein GraR",(T) Signal Transduction,-,T,908340.HMPREF9406_3000,3.1599999999999995e-158,443,response regulator,-,-,-,-,-,-,-,-,-,-,-,-,"Response_reg,Trans_reg_C",NA,NA,NA
RCHGF002203,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000026,null,"HMPREF9406_3001, EFR37680.1","Cell division protein ftsI (EC 2.4.1.129) / Division specific D,D-transpeptidase",1.98,270,0.34,5.82,5.96e-9,1.7e-7,"Cell division protein ftsI (EC 2.4.1.129) / Division specific D,D-transpeptidase",penicillin-binding protein dimerization domain protein,negative,2166,722,-0.435041551246537,80642.0880000003,8.73175048828125,None,K08724 - pbpB - penicillin-binding protein 2B,(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; beta-Lactam resistance,M,908340.HMPREF9406_3001,0,1389,stage V sporulation protein D,spoVD,-,3.4.16.4,"ko:K03587,ko:K08384","ko00550,ko01501,map00550,map01501",-,-,-,"ko00000,ko00001,ko01000,ko01011,ko03036",-,-,-,"PASTA,PBP_dimer,Transpeptidase",NA,NA,NA
RCHGF002209,cellular process;response to stimulus;localization;biological regulation;,AENW01000026,null,"HMPREF9406_3007, EFR37671.1",Chloride channel protein,1.29,164,0.404,3.2,0.0014,0.011,Chloride channel protein,"chloride transporter, ClC family",negative,1572,524,0.765458015267177,56110.046,6.73553466796875,None,"K15580 - oppA, mppA - oligopeptide transport system substrate-binding protein",(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_3007,0,999,Chloride channel,clcA,-,-,-,-,-,-,-,-,-,-,-,"TrkA_C,Voltage_CLC",ClC,NA,chloride ion channel
RCHGF002222,Uncategorized;,AENW01000026,null,"HMPREF9406_3020, EFR37645.1",ABC transporter permease protein,-4.74,136,1.45,-3.26,0.0011,0.00909,ABC transporter permease protein,hypothetical protein,negative,780,260,1.07423076923077,29613.4712,8.37445068359375,None,NA,NA,-,V,908340.HMPREF9406_3020,2.52e-167,469,"Psort location CytoplasmicMembrane, score 9.99",-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF002230,Uncategorized;,AENW01000024,null,"HMPREF9406_0772, EFR37686.1",NA,2.12,120,0.602,3.52,4.24e-4,0.00405,NA,DNA-binding helix-turn-helix protein,positive,618,206,-0.849029126213592,24804.5329,4.83258056640625,None,NA,(K) Transcription,-,K,908340.HMPREF9406_0772,2.2499999999999998e-150,422,Cro/C1-type HTH DNA-binding domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3,NA,NA,NA
RCHGF002233,metabolic process;,AENW01000023,null,"HMPREF9406_2080, EFR37698.1",Phospholipase (EC 3.1.-.-),-2.38,377,0.732,-3.26,0.00113,0.00928,Phospholipase (EC 3.1.-.-),"phospholipase, patatin family",negative,852,284,-0.321478873239437,32172.6271,8.91595458984375,None,"K03521 - fixA, etfB - electron transfer flavoprotein beta subunit",(S) Function Unknown,-,S,908340.HMPREF9406_2080,4.1899999999999997e-203,562,"Phospholipase, patatin family",-,-,-,-,-,-,-,-,-,-,-,-,Patatin,NA,NA,NA
RCHGF002239,Uncategorized;,AENW01000023,null,"HMPREF9406_2086, EFR37691.1",NA,-2.89,2040,0.357,-8.09,6.14e-16,5.22e-14,NA,NlpC/P60 family protein,negative,1191,397,-0.518639798488665,42720.7396000001,7.04791259765625,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_2086,1.4899999999999997e-176,504,Putative cell wall binding repeat,-,-,-,-,-,-,-,-,-,-,-,-,CW_binding_1,NA,NA,NA
RCHGF002240,Uncategorized;,AENW01000023,null,"HMPREF9406_2087, EFR37693.1",NA,-4.24,657,0.898,-4.73,2.27e-6,4.14e-5,NA,NlpC/P60 family protein,negative,1242,414,-0.522705314009663,44363.3616000001,8.63397216796875,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_2087,4.5999999999999993e-172,494,NlpC p60 family protein,-,-,-,-,-,-,-,-,-,-,-,-,"CW_binding_1,NLPC_P60,SH3_3",NA,NA,NA
RCHGF002243,metabolic process;cellular process;,AENW01000023,argS,"argS, HMPREF9406_2090, EFR37688.1",Arginyl-tRNA synthetase (EC 6.1.1.19),-2.32,375,0.687,-3.38,7.36e-4,0.00647,Arginyl-tRNA synthetase (EC 6.1.1.19),arginine--tRNA ligase (EC 6.1.1.19),positive,1525,508,-0.443222003929273,57545.0846000001,5.63690185546875,argS,"K01887 - RARS, argS - arginyl-tRNA synthetase [EC:6.1.1.19] [6.1.1.19]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,908340.HMPREF9406_2090,0,1015,Arginyl-tRNA synthetase,argS,-,6.1.1.19,ko:K01887,"ko00970,map00970","M00359,M00360",R03646,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d",NA,NA,NA
RCHGF002246,metabolic process;cellular process;,AENW01000021,upp,"upp, HMPREF9406_4269, EFR37730.1",NA,-3.07,314,1.05,-2.92,0.00346,0.0233,NA,uracil phosphoribosyltransferase (EC 2.4.2.9),positive,618,206,-0.031067961165049,22705.2952,5.77825927734375,upp,"K00761 - upp, UPRT - uracil phosphoribosyltransferase [EC:2.4.2.9] [2.4.2.9]",(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Metabolic pathways,F,908340.HMPREF9406_4269,5.719999999999999e-144,406,Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate,upp,-,2.4.2.9,ko:K00761,"ko00240,ko01100,map00240,map01100",-,R00966,RC00063,"ko00000,ko00001,ko01000",-,-,-,UPRTase,NA,NA,NA
RCHGF002253,metabolic process;cellular process;,AENW01000021,atpA,"atpA, HMPREF9406_4276, EFR37719.1",ATP synthase alpha chain (EC 3.6.3.14),-1.91,946,0.419,-4.56,5.09e-6,8.26e-5,ATP synthase alpha chain (EC 3.6.3.14),"ATP synthase F1, alpha subunit (EC 3.6.3.14)",positive,1518,506,-0.141106719367589,55410.8266000001,5.09735107421875,atpA,"K02111 - ATPF1A, atpA - F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4276,0,978,Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit,atpA,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.6.3.14,ko:K02111,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N",F-ATPase,NA,protons
RCHGF002254,metabolic process;cellular process;localization;,AENW01000021,atpG,"atpG, HMPREF9406_4277, EFR37705.1",ATP synthase gamma chain (EC 3.6.3.14),-1.5,568,0.467,-3.21,0.00131,0.0105,ATP synthase gamma chain (EC 3.6.3.14),"ATP synthase F1, gamma subunit (EC 3.6.3.14)",positive,837,279,-0.43584229390681,31976.9679,5.28424072265625,atpG,"K02115 - ATPF1G, atpG - F-type H+-transporting ATPase subunit gamma",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4277,3.989999999999999e-194,539,Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex,atpG,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K02115,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt,F-ATPase,NA,protons
RCHGF002255,metabolic process;cellular process;,AENW01000021,atpD,"atpD, HMPREF9406_4278, EFR37709.1",ATP synthase beta chain (EC 3.6.3.14),-1.61,846,0.414,-3.89,1.02e-4,0.00119,ATP synthase beta chain (EC 3.6.3.14),"ATP synthase F1, beta subunit (EC 3.6.3.14)",positive,1398,466,-0.090772532188841,50770.3398000001,4.87017822265625,atpD,"K02112 - ATPF1B, atpD - F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4278,0,913,Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits,atpD,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.6.3.14,ko:K02112,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_N",F-ATPase,NA,protons
RCHGF002263,metabolic process;cellular process;,AENW01000021,dhaK,"dhaK, HMPREF9406_4286, EFR37708.1",PTS-dependent dihydroxyacetone kinase subunit I (EC 2.7.1.29),2.82,34.1,0.801,3.52,4.36e-4,0.00413,PTS-dependent dihydroxyacetone kinase subunit I (EC 2.7.1.29),"dihydroxyacetone kinase, DhaK subunit (EC 2.7.1.-)",positive,987,329,0.034650455927052,35022.6927,4.93365478515625,dhaK,K05878 - dhaK - phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121] [2.7.1.121],(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Glycerolipid metabolism; Methane metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism; RIG-I-like receptor signaling pathway,G,908340.HMPREF9406_4286,1.5599999999999997e-232,640,"Dihydroxyacetone kinase DhaK, subunit",dhaK,-,"2.7.1.121,2.7.1.28,2.7.1.29,4.6.1.15","ko:K00863,ko:K05878","ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622",M00344,"R01011,R01012,R01059","RC00002,RC00015,RC00017","ko00000,ko00001,ko00002,ko01000",-,-,-,"Dak1,Dak2",NA,NA,NA
RCHGF002281,metabolic process;cellular process;,AENW01000020,glmS,"glmS, HMPREF9406_0818, EFR37748.1",Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),-1.6,1130,0.42,-3.8,1.44e-4,0.00162,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),glutamine-fructose-6-phosphate transaminase (isomerizing) (EC 2.6.1.16),positive,1815,605,0.018181818181818,66742.7806000002,5.23687744140625,glmS,"K00820 - glmS, GFPT - glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16] [2.6.1.16]",(M) Cell wall/membrane/envelop biogenesis,"Alanine, aspartate and glutamate metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; NA; Insulin resistance",M,908340.HMPREF9406_0818,0,1176,"Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source",glmS,-,2.6.1.16,ko:K00820,"ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931",-,R00768,"RC00010,RC00163,RC02752","ko00000,ko00001,ko01000,ko01002",-,-,-,"GATase_6,SIS",NA,NA,NA
RCHGF002289,Uncategorized;,AENW01000020,null,"HMPREF9406_0826, EFR37747.1",NA,1.77,172,0.591,2.99,0.00278,0.0196,NA,hypothetical protein,negative,555,185,0.350810810810811,20757.995,8.56085205078125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0826,3.3799999999999997e-128,364,VanZ like family,-,-,-,-,-,-,-,-,-,-,-,-,VanZ,NA,NA,NA
RCHGF002308,metabolic process;cellular process;,AENW01000019,null,"HMPREF9406_1675, EFR37816.1",N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9),2.38,43,0.624,3.81,1.39e-4,0.00157,N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9),putative N-acetylmannosamine-6-phosphate epimerase,negative,705,235,-0.07531914893617,25698.3966,5.20501708984375,None,K01788 - nanE - N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9] [5.1.3.9],(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1675,6.369999999999999e-169,471,Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P),-,-,-,-,-,-,-,-,-,-,-,-,NanE,NA,NA,NA
RCHGF002358,Uncategorized;,AENW01000019,null,"HMPREF9406_1725, EFR37832.1",NA,5.37,2.02,1.79,3,0.00274,0.0194,NA,"PTS system, Lactose/Cellobiose specific IIA subunit",negative,336,112,-0.203571428571428,12826.635,4.92254638671875,None,"K02759 - PTS-Cel-EIIA, celC, chbA - PTS system, cellobiose-specific IIA component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1725,1.04e-71,216,"PTS system, Lactose/Cellobiose specific IIA subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIA,SSPTS,EnzymeIIA,cellobiose
RCHGF002365,Uncategorized;,AENW01000019,null,"HMPREF9406_1732, EFR37855.1",NA,4.86,0.749,1.79,2.71,0.00675,0.0395,NA,hypothetical protein,positive,144,48,-0.2625,5909.8018,9.83026123046875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002369,Uncategorized;,AENW01000019,null,"HMPREF9406_1736, EFR37907.1",Hypothetical membrane spanning protein,3.43,67.4,0.638,5.37,7.73e-8,1.85e-6,Hypothetical membrane spanning protein,hypothetical protein,negative,870,290,0.724137931034483,32592.2501,8.88287353515625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1736,2.6e-200,555,Uncharacterized protein conserved in bacteria (DUF2179),-,-,-,-,-,-,-,-,-,-,-,-,"DUF2179,YitT_membrane",NA,NA,NA
RCHGF002378,Uncategorized;,AENW01000019,null,"HMPREF9406_1745, EFR37784.1",Hypothetical cytosolic protein,2.45,46.9,0.912,2.68,0.00725,0.0414,Hypothetical cytosolic protein,MlrC domain protein,negative,1461,487,-0.22217659137577,55048.2318000001,5.97149658203125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1745,0,991,MlrC domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1485,MlrC_C",NA,NA,NA
RCHGF002379,Uncategorized;,AENW01000019,null,"HMPREF9406_1746, EFR37930.1",Oligoendopeptidase F (EC 3.4.24.-),2.61,36,0.753,3.47,5.27e-4,0.00492,Oligoendopeptidase F (EC 3.4.24.-),"oligoendopeptidase, pepF/M3 family (EC 3.4.24.-)",negative,1803,601,-0.432445923460897,70059.8894000003,5.22589111328125,None,"K08602 - pepF, pepB - oligoendopeptidase F [EC:3.4.24.-] [3.4.24.-]",(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1746,0,1221,"Oligoendopeptidase, pepF M3 family",pepF,-,-,-,-,-,-,-,-,-,-,-,"Peptidase_M3,Peptidase_M3_N",NA,NA,NA
RCHGF002389,metabolic process;cellular process;,AENW01000019,null,"HMPREF9406_1756, EFR37779.1",Aspartokinase (EC 2.7.2.4),1.35,593,0.298,4.51,6.46e-6,1e-4,Aspartokinase (EC 2.7.2.4),aspartate kinase (EC 2.7.2.4),positive,1197,399,-0.016040100250627,43681.7677,6.16510009765625,None,K00928 - lysC - aspartate kinase [EC:2.7.2.4] [2.7.2.4],(E) Amino Acid metabolis and transport,"Glycine, serine and threonine metabolism; Monobactam biosynthesis; Cysteine and methionine metabolism; Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids",E,908340.HMPREF9406_1756,5.739999999999999e-284,776,Belongs to the aspartokinase family,lysC,-,2.7.2.4,ko:K00928,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230","M00016,M00017,M00018,M00033,M00525,M00526,M00527",R00480,"RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,"AA_kinase,ACT,ACT_7",NA,NA,NA
RCHGF002391,metabolic process;cellular process;,AENW01000019,dapA,"dapA, HMPREF9406_1758, EFR37931.1",Dihydrodipicolinate synthase (EC 4.2.1.52),1.62,877,0.344,4.72,2.39e-6,4.34e-5,Dihydrodipicolinate synthase (EC 4.2.1.52),dihydrodipicolinate synthase (EC 4.3.3.7),positive,879,293,0.105119453924915,31604.0139,5.17340087890625,dapA,K01714 - dapA - 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] [4.3.3.7],(E) Amino Acid metabolis and transport,Monobactam biosynthesis; Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Biosynthesis of amino acids,E,908340.HMPREF9406_1758,3.0999999999999996e-214,591,Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicolinate (HTPA),dapA,-,4.3.3.7,ko:K01714,"ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230","M00016,M00525,M00526,M00527",R10147,"RC03062,RC03063","ko00000,ko00001,ko00002,ko01000",-,-,iHN637.CLJU_RS02100,DHDPS,NA,NA,NA
RCHGF002392,metabolic process;cellular process;,AENW01000019,dapB,"dapB, HMPREF9406_1759, EFR37793.1",Dihydrodipicolinate reductase (EC 1.3.1.26),1.92,510,0.379,5.05,4.34e-7,9.12e-6,Dihydrodipicolinate reductase (EC 1.3.1.26),dihydrodipicolinate reductase (EC 1.3.1.26),positive,717,239,-0.151882845188285,26731.3382,5.92791748046875,dapB,K00215 - dapB - 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [1.17.1.8],(E) Amino Acid metabolis and transport,Monobactam biosynthesis; Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Biosynthesis of amino acids,E,908340.HMPREF9406_1759,6.63e-173,482,Catalyzes the conversion of 4-hydroxy- tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate,dapB,-,1.17.1.8,ko:K00215,"ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230","M00016,M00525,M00526,M00527","R04198,R04199",RC00478,"ko00000,ko00001,ko00002,ko01000",-,-,iHN637.CLJU_RS17035,"DapB_C,DapB_N",NA,NA,NA
RCHGF002393,Uncategorized;,AENW01000019,dapD,"dapD, HMPREF9406_1760, EFR37798.1",Tetrahydrodipicolinate N-acetyltransferase (EC 2.3.1.89),1.67,143,0.526,3.18,0.00149,0.0116,Tetrahydrodipicolinate N-acetyltransferase (EC 2.3.1.89),"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)",positive,690,230,0.308695652173913,24211.9754,5.01947021484375,dapD,"K05822 - dapH, dapD - tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89] [2.3.1.89]",(E) Amino Acid metabolis and transport,Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; Biosynthesis of amino acids,E,908340.HMPREF9406_1760,1.09e-114,334,Catalyzes the transfer of an acetyl group from acetyl- CoA to tetrahydrodipicolinate,dapH,-,"2.3.1.117,2.3.1.89","ko:K00674,ko:K05822","ko00300,ko01100,ko01110,ko01120,ko01230,map00300,map01100,map01110,map01120,map01230","M00016,M00525","R04364,R04365","RC00004,RC01136","ko00000,ko00001,ko00002,ko01000",-,-,-,"DapH_N,Hexapep",NA,NA,NA
