id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF002234,Uncategorized;,AENW01000023,null,"HMPREF9406_2081, EFR37695.1",Hypothetical cytosolic protein,-1.2,1500,0.393,-3.05,0.00231,0.00676,Hypothetical cytosolic protein,hypothetical protein,positive,321,107,0.045794392523364,11673.1674,5.06536865234375,None,"K00525 - E1.17.4.1A, nrdA, nrdE - ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1] [1.17.4.1]",(S) Function Unknown,-,S,658659.HMPREF0983_00767,1.92e-67,204,Cyclic-di-AMP receptor,-,-,-,-,-,-,-,-,-,-,-,-,CdAMP_rec,NA,NA,NA
RCHGF002240,Uncategorized;,AENW01000023,null,"HMPREF9406_2087, EFR37693.1",NA,1.13,657,0.299,3.79,1.48e-4,5.94e-4,NA,NlpC/P60 family protein,negative,1242,414,-0.522705314009663,44363.3616000001,8.63397216796875,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_2087,4.5999999999999993e-172,494,NlpC p60 family protein,-,-,-,-,-,-,-,-,-,-,-,-,"CW_binding_1,NLPC_P60,SH3_3",NA,NA,NA
RCHGF002241,Uncategorized;,AENW01000023,null,"HMPREF9406_2088, EFR37696.1",Multimodular transpeptidase-transglycosylase PBP 2D,2.44,110,0.195,12.5,7.14e-36,1.7e-34,Multimodular transpeptidase-transglycosylase PBP 2D,transglycosylase,negative,1860,620,-0.322096774193549,70670.4063000003,6.62811279296875,None,K21464 - pbpG - penicillin-binding protein 2D [EC:2.4.1.129 3.4.16.4] [2.4.1.129 3.4.16.4],(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; Metabolic pathways; beta-Lactam resistance,M,908340.HMPREF9406_2088,0,1240,Transglycosylase,-,-,"2.4.1.129,3.4.16.4","ko:K05366,ko:K21464","ko00550,ko01100,ko01501,map00550,map01100,map01501",-,-,-,"ko00000,ko00001,ko01000,ko01003,ko01011",-,GT51,-,"Transgly,Transpeptidase",NA,NA,NA
RCHGF002247,Uncategorized;,AENW01000021,null,"HMPREF9406_4270, EFR37729.1",NA,-1.02,10.4,0.363,-2.81,0.00493,0.0131,NA,hypothetical protein,positive,189,63,0.779365079365079,7235.6215,5.45916748046875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_4270,2.33e-39,130,Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter,-,-,-,-,-,-,-,-,-,-,-,-,ATPase_gene1,NA,NA,NA
RCHGF002257,Uncategorized;,AENW01000021,null,"HMPREF9406_4280, EFR37726.1",NA,-1.69,3.17,0.481,-3.52,4.26e-4,0.0015,NA,hypothetical protein,negative,147,49,0.744897959183673,5775.0178,10.4078979492188,None,NA,NA,-,-,908340.HMPREF9406_4280,3.3899999999999996e-24,91.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF002259,Uncategorized;,AENW01000021,null,"HMPREF9406_4282, EFR37711.1","PTS system, galactitol-specific IIA component (EC 2.7.1.69)",-1.19,47.7,0.314,-3.8,1.46e-4,5.84e-4,"PTS system, galactitol-specific IIA component (EC 2.7.1.69)","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",negative,474,158,-0.132911392405063,17886.6396,5.08966064453125,None,"K02773 - PTS-Gat-EIIA, gatA, sgcA - PTS system, galactitol-specific IIA component [EC:2.7.1.200] [2.7.1.200]",(G) Carbohydrate metabolism and transport,Galactose metabolism; Metabolic pathways; Phosphotransferase system (PTS),G,908340.HMPREF9406_4282,8.989999999999999e-104,300,"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",-,-,2.7.1.200,ko:K02773,"ko00052,ko01100,ko02060,map00052,map01100,map02060",M00279,R05570,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.5.1,-,-,PTS_EIIA_2,SSPTS,EnzymeIIA,fructose
RCHGF002260,Uncategorized;,AENW01000021,null,"HMPREF9406_4283, EFR37728.1","PTS system, galactitol-specific IIB component (EC 2.7.1.69)",-1.56,6.07,0.599,-2.61,0.00908,0.0223,"PTS system, galactitol-specific IIB component (EC 2.7.1.69)","PTS system, Lactose/Cellobiose specific IIB subunit",positive,288,96,0.441666666666667,10043.7618,6.14752197265625,None,"K02774 - PTS-Gat-EIIB, gatB, sgcB - PTS system, galactitol-specific IIB component [EC:2.7.1.200] [2.7.1.200]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_4283,4.27e-59,182,"PTS system, Lactose/Cellobiose specific IIB subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIB,SSPTS,EnzymeIIB,galactitol
RCHGF002264,metabolic process;cellular process;,AENW01000021,dhaL,"dhaL, HMPREF9406_4287, EFR37701.1",PTS-dependent dihydroxyacetone kinase subunit II (EC 2.7.1.29),-1.05,10.8,0.454,-2.3,0.0213,0.0461,PTS-dependent dihydroxyacetone kinase subunit II (EC 2.7.1.29),"dihydroxyacetone kinase, L subunit (EC 2.7.-.-)",positive,645,215,-0.338139534883721,23673.8279,5.33880615234375,dhaL,K05879 - dhaL - phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121] [2.7.1.121],(S) Function Unknown,Glycerolipid metabolism; Metabolic pathways,S,908340.HMPREF9406_4287,4.679999999999999e-152,427,Dihydroxyacetone kinase,dhaL,-,2.7.1.121,ko:K05879,"ko00561,ko01100,map00561,map01100",-,R01012,"RC00015,RC00017","ko00000,ko00001,ko01000",-,-,-,Dak2,NA,NA,NA
RCHGF002272,Uncategorized;,AENW01000021,null,"HMPREF9406_4295, EFR37718.1",Hypothetical cytosolic protein,-1.11,11.8,0.345,-3.23,0.00123,0.00386,Hypothetical cytosolic protein,hypothetical protein,positive,213,71,-0.654929577464789,8364.7904,9.07391357421875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_4295,2.82e-48,153,Bacterial protein of unknown function (DUF951),-,-,-,-,-,-,-,-,-,-,-,-,DUF951,NA,NA,NA
RCHGF002273,Uncategorized;,AENW01000021,null,"HMPREF9406_4296, EFR37722.1","Transcriptional regulator, Cro/CI family",1.14,17.2,0.223,5.11,3.22e-7,2e-6,"Transcriptional regulator, Cro/CI family",DNA-binding helix-turn-helix protein,positive,195,65,-0.198461538461538,7323.4527,7.76483154296875,None,K07729 - K07729 - putative transcriptional regulator,(K) Transcription,-,K,908340.HMPREF9406_4296,6.5599999999999994e-40,132,helix-turn-helix,-,-,-,ko:K07729,-,-,-,-,"ko00000,ko03000",-,-,-,HTH_3,NA,NA,NA
RCHGF002274,Uncategorized;,AENW01000021,null,"HMPREF9406_4297, EFR37704.1",NA,1.15,79.1,0.342,3.35,7.96e-4,0.00263,NA,hypothetical protein,positive,408,136,0.755882352941176,15399.236,8.84991455078125,None,NA,NA,-,-,908340.HMPREF9406_4297,5.72e-85,251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF002276,Uncategorized;,AENW01000021,null,"HMPREF9406_4299, EFR37699.1",Putative hydrolase,1.82,236,0.232,7.83,4.7e-15,5.31e-14,Putative hydrolase,hypothetical protein,negative,1353,451,-0.550110864745011,51161.5265000001,5.15899658203125,None,K06889 - K06889 - uncharacterized protein,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_4299,0,890,Prolyl oligopeptidase family,-,-,-,ko:K06889,-,-,-,-,ko00000,-,-,-,"CW_binding_2,Cu_amine_oxidN1,DLH,DUF3887,Hydrolase_4,Peptidase_S9",NA,NA,NA
RCHGF002277,Uncategorized;,AENW01000021,null,"HMPREF9406_4300, EFR37717.1",Transposase,1.67,138,0.289,5.76,8.24e-9,6.14e-8,Transposase,"transposase, IS605 OrfB family",negative,985,328,-0.464634146341464,37563.3832,9.81756591796875,None,K07496 - K07496 - putative transposase,(L) Replication and repair,-,L,908340.HMPREF9406_4300,2.53e-242,665,OrfB family,-,-,-,ko:K07496,-,-,-,-,ko00000,-,-,-,"OrfB_IS605,OrfB_Zn_ribbon",NA,NA,NA
RCHGF002282,Uncategorized;,AENW01000020,null,"HMPREF9406_0819, EFR37732.1",NA,-1.97,1.86,0.555,-3.55,3.93e-4,0.0014,NA,hypothetical protein,positive,135,45,0.242222222222222,5055.8048,4.89581298828125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002289,Uncategorized;,AENW01000020,null,"HMPREF9406_0826, EFR37747.1",NA,-1.38,172,0.309,-4.48,7.58e-6,3.84e-5,NA,hypothetical protein,negative,555,185,0.350810810810811,20757.995,8.56085205078125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0826,3.3799999999999997e-128,364,VanZ like family,-,-,-,-,-,-,-,-,-,-,-,-,VanZ,NA,NA,NA
RCHGF002296,Uncategorized;,AENW01000020,null,"HMPREF9406_0833, EFR37738.1",NA,-1.98,1.6,0.538,-3.69,2.26e-4,8.5e-4,NA,hypothetical protein,negative,228,76,-0.85,9185.52579999999,9.65570068359375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002303,cellular process;localization;,AENW01000019,null,"HMPREF9406_1670, EFR37848.1",NA,1.35,90.6,0.304,4.46,8.29e-6,4.18e-5,NA,PTS system mannose/fructose/sorbose family IID component,negative,816,272,0.56875,29535.719,6.60491943359375,None,"K02796 - PTS-Man-EIID, manZ - PTS system, mannose-specific IID component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1670,1.7499999999999999e-189,526,PTS system mannose fructose sorbose family IID component,-,-,-,-,-,-,-,-,-,-,-,-,"EII-Sor,EIID-AGA",SSPTS,EnzymeIID,mannose/fructose
RCHGF002304,Uncategorized;,AENW01000019,null,"HMPREF9406_1671, EFR37765.1","PTS system, mannose-specific IIC component (EC 2.7.1.69)",1.7,65.9,0.299,5.69,1.27e-8,9.2e-8,"PTS system, mannose-specific IIC component (EC 2.7.1.69)",PTS system sorbose-specific iic component,negative,750,250,1.0876,26712.9076,9.01849365234375,None,"K02795 - PTS-Man-EIIC, manY - PTS system, mannose-specific IIC component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1671,1.3099999999999998e-164,462,PTS system sorbose-specific iic component,-,-,-,-,-,-,-,-,-,-,-,-,EII-Sor,SSPTS,EnzymeIIC,mannose/fructose
RCHGF002305,Uncategorized;,AENW01000019,null,"HMPREF9406_1672, EFR37767.1",NA,1.67,25.8,0.344,4.85,1.23e-6,7.02e-6,NA,PTS system sorbose subfamily IIB component,negative,474,158,0.027215189873418,17633.3627,5.91766357421875,None,NA,(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1672,5.869999999999999e-109,313,PTS system sorbose subfamily IIB component,-,-,-,-,-,-,-,-,-,-,-,-,PTSIIB_sorb,SSPTS,EnzymeIIB,mannose/fructose
RCHGF002307,Uncategorized;,AENW01000019,null,"HMPREF9406_1674, EFR37928.1",NA,1.65,95.1,0.284,5.79,7.03e-9,5.28e-8,NA,"aminotransferase, class I/II (EC 2.6.1.-)",negative,1161,387,-0.303359173126616,45092.3168,6.13580322265625,None,"K14155 - patB, malY - cysteine-S-conjugate beta-lyase [EC:4.4.1.13] [4.4.1.13]",(E) Amino Acid metabolis and transport,Cysteine and methionine metabolism; Selenocompound metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids,E,908340.HMPREF9406_1674,1.9999999999999998e-287,784,PFAM Aminotransferase class I and II,-,-,4.4.1.8,ko:K14155,"ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230",-,"R00782,R01286,R02408,R04941","RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303","ko00000,ko00001,ko01000,ko01007",-,-,-,Aminotran_1_2,NA,NA,NA
RCHGF002308,metabolic process;cellular process;,AENW01000019,null,"HMPREF9406_1675, EFR37816.1",N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9),1.19,43,0.199,5.97,2.3e-9,1.81e-8,N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9),putative N-acetylmannosamine-6-phosphate epimerase,negative,705,235,-0.07531914893617,25698.3966,5.20501708984375,None,K01788 - nanE - N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9] [5.1.3.9],(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1675,6.369999999999999e-169,471,Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P),-,-,-,-,-,-,-,-,-,-,-,-,NanE,NA,NA,NA
RCHGF002309,Uncategorized;,AENW01000019,null,"HMPREF9406_1676, EFR37750.1",Hypothetical membrane associated protein,1.68,29.1,0.19,8.82,1.14e-18,1.54e-17,Hypothetical membrane associated protein,hypothetical protein,negative,735,245,-0.013061224489796,26790.2322,5.36456298828125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1676,3.1499999999999995e-174,486,protein containing SIS (Sugar ISomerase) phosphosugar binding domain,-,-,-,-,-,-,-,-,-,-,-,-,SIS_2,NA,NA,NA
RCHGF002310,Uncategorized;,AENW01000019,null,"HMPREF9406_1677, EFR37849.1",NA,3.18,185,0.199,16,1.08e-57,4.07e-56,NA,hypothetical protein,negative,495,165,0.053939393939394,19573.8417,9.08123779296875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002325,Uncategorized;,AENW01000019,null,"HMPREF9406_1692, EFR37866.1",Hypothetical protein,1.83,96.3,0.154,11.9,9e-33,1.96e-31,Hypothetical protein,hypothetical protein,positive,1515,505,1.01623762376238,54736.4496,5.43731689453125,None,NA,(T) Signal Transduction,-,T,908340.HMPREF9406_1692,0,934,Protein of unknown function (DUF1538),-,-,-,-,-,-,-,-,-,-,-,-,DUF1538,NA,NA,NA
RCHGF002326,Uncategorized;,AENW01000019,null,"HMPREF9406_1693, EFR37915.1",Nitrogen regulatory protein P-II,1.08,32.6,0.254,4.27,1.97e-5,9.3e-5,Nitrogen regulatory protein P-II,hypothetical protein,positive,660,220,-0.059545454545455,24821.5292,5.31231689453125,None,NA,(K) Transcription,-,K,908340.HMPREF9406_1693,7.779999999999998e-158,442,Belongs to the P(II) protein family,-,-,-,-,-,-,-,-,-,-,-,-,P-II,NA,NA,NA
RCHGF002337,metabolic process;cellular process;biological regulation;,AENW01000019,null,"HMPREF9406_1704, EFR37892.1","Transcription antiterminator, BglG family",-1.2,5.4,0.392,-3.05,0.0023,0.00674,"Transcription antiterminator, BglG family",PRD domain protein,negative,855,285,-0.319649122807018,33718.3366,6.27886962890625,None,"K03488 - licT, bglG - beta-glucoside operon transcriptional antiterminator",(K) Transcription,-,K,908340.HMPREF9406_1704,3.7199999999999995e-202,560,transcriptional antiterminator,-,-,-,"ko:K03480,ko:K03488",-,-,-,-,"ko00000,ko03000",-,-,-,"CAT_RBD,PRD",NA,NA,NA
RCHGF002338,Uncategorized;,AENW01000019,ptbA,"ptbA, HMPREF9406_1705, EFR37800.1",NA,-2.25,2.13,0.475,-4.72,2.32e-6,1.27e-5,NA,"PTS system, glucose subfamily, IIA component",negative,510,170,-0.131764705882353,19114.8978,5.96881103515625,ptbA,NA,(G) Carbohydrate metabolism and transport,Phosphotransferase system (PTS),G,908340.HMPREF9406_1705,3.7399999999999996e-120,343,"PTS system, glucose subfamily, IIA",ptbA,-,-,"ko:K02755,ko:K02756,ko:K02757","ko02060,map02060",M00271,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.2.11,4.A.1.2.2,4.A.1.2.5,4.A.1.2.6",-,-,PTS_EIIA_1,SSPTS,EnzymeIIABC,glucose
RCHGF002340,Uncategorized;,AENW01000019,null,"HMPREF9406_1707, EFR37763.1",Phosphatase/phosphohexomutase family protein,-1.12,6.35,0.33,-3.4,6.77e-4,0.00229,Phosphatase/phosphohexomutase family protein,"HAD hydrolase, family IA, variant 3",negative,648,216,0.056944444444445,24034.4699,4.89288330078125,None,"K19270 - yfbT, yniC - sugar-phosphatase [EC:3.1.3.23] [3.1.3.23]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1707,1.3499999999999998e-156,439,"IA, variant 3",-,-,-,-,-,-,-,-,-,-,-,-,"HAD_2,Mannitol_dh_C",NA,NA,NA
RCHGF002342,Uncategorized;,AENW01000019,null,"HMPREF9406_1709, EFR37806.1","PTS system, mannose-specific IIAB component (EC 2.7.1.69)",-1.3,6.26,0.451,-2.88,0.00398,0.0109,"PTS system, mannose-specific IIAB component (EC 2.7.1.69)",PTS system fructose IIA component,negative,411,137,0.241605839416058,14866.224,4.76300048828125,None,"K02793 - PTS-Man-EIIA, manX - PTS system, mannose-specific IIA component [EC:2.7.1.191] [2.7.1.191]",(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS),G,908340.HMPREF9406_1709,1.52e-94,275,PTS system fructose IIA component,-,-,2.7.1.191,ko:K02793,"ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060",M00276,R02630,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.6.1,-,-,EIIA-man,SSPTS,EnzymeIIA,mannose/fructose
RCHGF002352,Uncategorized;,AENW01000019,null,"HMPREF9406_1719, EFR37887.1",Uroporphyrinogen decarboxylase (EC 4.1.1.37),-1.09,9.92,0.434,-2.5,0.0124,0.0292,Uroporphyrinogen decarboxylase (EC 4.1.1.37),hypothetical protein,negative,1086,362,-0.420165745856354,41940.1874,5.07965087890625,None,"K01599 - hemE, UROD - uroporphyrinogen decarboxylase [EC:4.1.1.37] [4.1.1.37]",(H) Coenzyme metabolis,Porphyrin metabolism; Metabolic pathways; Biosynthesis of secondary metabolites,H,908340.HMPREF9406_1719,1.3799999999999998e-279,762,Uroporphyrinogen decarboxylase (URO-D),-,-,4.1.1.37,ko:K01599,"ko00860,ko01100,ko01110,map00860,map01100,map01110",M00121,"R03197,R04972",RC00872,"ko00000,ko00001,ko00002,ko01000",-,-,-,URO-D,NA,NA,NA
RCHGF002356,Uncategorized;,AENW01000019,null,"HMPREF9406_1723, EFR37875.1",Integral membrane protein,-1.1,12.4,0.337,-3.26,0.00111,0.00353,Integral membrane protein,hypothetical protein,negative,654,218,0.671559633027523,23828.28,9.43719482421875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1723,1.8899999999999995e-148,418,Membrane,-,-,-,ko:K07149,-,-,-,-,ko00000,-,-,-,YitT_membrane,NA,NA,NA
RCHGF002358,Uncategorized;,AENW01000019,null,"HMPREF9406_1725, EFR37832.1",NA,-2.71,2.02,1.02,-2.67,0.00763,0.0192,NA,"PTS system, Lactose/Cellobiose specific IIA subunit",negative,336,112,-0.203571428571428,12826.635,4.92254638671875,None,"K02759 - PTS-Cel-EIIA, celC, chbA - PTS system, cellobiose-specific IIA component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1725,1.04e-71,216,"PTS system, Lactose/Cellobiose specific IIA subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIA,SSPTS,EnzymeIIA,cellobiose
RCHGF002359,cellular process;localization;,AENW01000019,null,"HMPREF9406_1726, EFR37776.1","PTS system, cellobiose-specific IIC component",-1.49,23.3,0.352,-4.22,2.4e-5,1.11e-4,"PTS system, cellobiose-specific IIC component","PTS system, lactose/cellobiose family IIC component (EC 2.7.1.69)",negative,1251,417,0.809352517985612,45785.1661000001,6.13153076171875,None,"K02761 - PTS-Cel-EIIC, celB, chbC - PTS system, cellobiose-specific IIC component",(G) Carbohydrate metabolism and transport,Starch and sucrose metabolism; Phosphotransferase system (PTS),G,908340.HMPREF9406_1726,1.1e-297,812,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",-,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,PTS_EIIC,SSPTS,EnzymeIIC,cellobiose
RCHGF002360,Uncategorized;,AENW01000019,null,"HMPREF9406_1727, EFR37847.1","PTS system, cellobiose-specific IIB component (EC 2.7.1.69)",-2.45,59.7,0.492,-4.98,6.45e-7,3.82e-6,"PTS system, cellobiose-specific IIB component (EC 2.7.1.69)","PTS system, Lactose/Cellobiose specific IIB subunit",negative,312,104,0.067307692307692,11325.1693,8.47686767578125,None,"K02760 - PTS-Cel-EIIB, celA, chbB - PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1727,8.22e-72,215,"PTS system, Lactose Cellobiose specific IIB subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIB,SSPTS,EnzymeIIB,cellobiose
RCHGF002363,Uncategorized;,AENW01000019,null,"HMPREF9406_1730, EFR37851.1",NA,-2.52,570,0.691,-3.65,2.67e-4,9.89e-4,NA,hypothetical protein,positive,147,49,0.636734693877551,5769.2089,10.4531860351563,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002365,Uncategorized;,AENW01000019,null,"HMPREF9406_1732, EFR37855.1",NA,-2.92,0.749,1,-2.92,0.00351,0.00986,NA,hypothetical protein,positive,144,48,-0.2625,5909.8018,9.83026123046875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002366,Uncategorized;,AENW01000019,null,"HMPREF9406_1733, EFR37842.1",NA,-2.36,11,0.307,-7.69,1.49e-14,1.63e-13,NA,hypothetical protein,positive,114,38,-0.473684210526316,4527.2837,9.99481201171875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002367,Uncategorized;,AENW01000019,null,"HMPREF9406_1734, EFR37791.1",DNA-binding protein,-2.36,14.7,0.431,-5.47,4.52e-8,3.11e-7,DNA-binding protein,divergent AAA domain protein,positive,564,188,-0.218617021276596,20873.4166,5.02777099609375,None,NA,(K) Transcription,-,K,908340.HMPREF9406_1734,9.289999999999998e-132,374,"Psort location Cytoplasmic, score",-,-,-,-,-,-,-,-,-,-,-,-,"AlbA_2,HATPase_c_4,HTH_11,HTH_24",NA,NA,NA
RCHGF002368,Uncategorized;,AENW01000019,null,"HMPREF9406_1735, EFR37880.1",DNA-binding protein,-1.25,34.1,0.188,-6.62,3.52e-11,3.22e-10,DNA-binding protein,hypothetical protein,positive,762,254,-0.506692913385827,29746.252,9.40753173828125,None,K03655 - recG - ATP-dependent DNA helicase RecG [EC:3.6.4.12] [3.6.4.12],(K) Transcription,-,K,908340.HMPREF9406_1735,7.139999999999999e-180,501,Putative ATP-dependent DNA helicase recG C-terminal,-,-,-,-,-,-,-,-,-,-,-,-,"AlbA_2,HATPase_c_4,HTH_24",NA,NA,NA
RCHGF002369,Uncategorized;,AENW01000019,null,"HMPREF9406_1736, EFR37907.1",Hypothetical membrane spanning protein,-1.59,67.4,0.301,-5.28,1.32e-7,8.65e-7,Hypothetical membrane spanning protein,hypothetical protein,negative,870,290,0.724137931034483,32592.2501,8.88287353515625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1736,2.6e-200,555,Uncharacterized protein conserved in bacteria (DUF2179),-,-,-,-,-,-,-,-,-,-,-,-,"DUF2179,YitT_membrane",NA,NA,NA
RCHGF002370,Uncategorized;,AENW01000019,null,"HMPREF9406_1737, EFR37860.1",NA,-1.03,102,0.14,-7.34,2.19e-13,2.25e-12,NA,Transferred to 2.7.1.191 and 2.7.1.192 and 2.7.1.193 and 2.7.1.194 and 2.7.1.195 and 2.7.1.196 and 2.7.1.197 and 2.7.1.198 and 2.7.1.199 and 2.7.1.200 and 2.7.1.201 and 2.7.1.202 and 2.7.1.203 and 2.7.1.204 and 2.7.1.205 and 2.7.1.206 and 2.7.1.207 and 2.7.1.208 (EC 2.7.1.69) / putative licABCH operon regulator (EC 2.7.1.-),positive,1911,637,-0.264207221350078,74567.5680000003,5.14215087890625,None,K03491 - licR - lichenan operon transcriptional antiterminator,(G) Carbohydrate metabolism and transport; (K) Transcription; (T) Signal Transduction,-,GKT,908340.HMPREF9406_1737,0,1247,Mga helix-turn-helix domain,-,-,-,ko:K03491,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_11,Mga,PRD,PTS_EIIA_2",NA,NA,NA
RCHGF002386,metabolic process;cellular process;biological regulation;,AENW01000019,null,"HMPREF9406_1753, EFR37815.1",Putative N-acetyldiaminopimelate deacetylase (EC 3.5.1.47),1.37,173,0.146,9.39,5.7500000000000005e-21,8.31e-20,Putative N-acetyldiaminopimelate deacetylase (EC 3.5.1.47),amidohydrolase,negative,1095,365,-0.271780821917809,41496.0531,5.59991455078125,None,K05823 - dapL - N-acetyldiaminopimelate deacetylase [EC:3.5.1.47] [3.5.1.47],(E) Amino Acid metabolis and transport,Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids,E,908340.HMPREF9406_1753,6.74e-268,733,amidohydrolase,dapL,-,3.5.1.47,ko:K05823,"ko00300,ko01100,ko01110,ko01230,map00300,map01100,map01110,map01230",M00525,R02733,"RC00064,RC00300","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,"M20_dimer,Peptidase_M20",NA,NA,NA
RCHGF002395,Uncategorized;,AENW01000019,null,"HMPREF9406_1762, EFR37759.1",NA,3.11,83.3,0.277,11.2,2.68e-29,5.1e-28,NA,hypothetical protein,negative,1185,395,-0.455189873417721,45360.4696,5.17449951171875,None,NA,(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1762,8.96e-295,803,transport,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
