id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF002224,metabolic process;cellular process;,AENW01000025,trmU,"trmU, HMPREF9406_2398, EFR37682.1",tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61),-2.14,63.2,0.845,-2.53,0.0115,0.0404,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61),tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61),positive,1179,393,-0.428753180661578,44757.0795,5.50128173828125,trmU,"K00566 - mnmA, trmU - tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13] [2.8.1.13]",(J) Translation,Sulfur relay system,J,908340.HMPREF9406_2398,4.6199999999999994e-296,806,"Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34",trmU,-,2.8.1.13,ko:K00566,"ko04122,map04122",-,R08700,"RC02313,RC02315","ko00000,ko00001,ko01000,ko03016",-,-,-,tRNA_Me_trans,NA,NA,NA
RCHGF002233,metabolic process;,AENW01000023,null,"HMPREF9406_2080, EFR37698.1",Phospholipase (EC 3.1.-.-),-1.73,377,0.339,-5.1,3.33e-7,5.35e-6,Phospholipase (EC 3.1.-.-),"phospholipase, patatin family",negative,852,284,-0.321478873239437,32172.6271,8.91595458984375,None,"K03521 - fixA, etfB - electron transfer flavoprotein beta subunit",(S) Function Unknown,-,S,908340.HMPREF9406_2080,4.1899999999999997e-203,562,"Phospholipase, patatin family",-,-,-,-,-,-,-,-,-,-,-,-,Patatin,NA,NA,NA
RCHGF002236,Uncategorized;,AENW01000023,null,"HMPREF9406_2083, EFR37692.1",NA,1.12,150,0.379,2.94,0.00324,0.0145,NA,histidine kinase A domain protein,negative,1686,562,-0.058185053380783,65079.3485000002,5.88824462890625,None,NA,(T) Signal Transduction,-,T,908340.HMPREF9406_2083,0,1087,Histidine kinase,-,-,-,-,-,-,-,-,-,-,-,-,"HATPase_c,HisKA",NA,NA,NA
RCHGF002239,Uncategorized;,AENW01000023,null,"HMPREF9406_2086, EFR37691.1",NA,-1.76,2040,0.216,-8.14,3.85e-16,3.78e-14,NA,NlpC/P60 family protein,negative,1191,397,-0.518639798488665,42720.7396000001,7.04791259765625,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_2086,1.4899999999999997e-176,504,Putative cell wall binding repeat,-,-,-,-,-,-,-,-,-,-,-,-,CW_binding_1,NA,NA,NA
RCHGF002243,metabolic process;cellular process;,AENW01000023,argS,"argS, HMPREF9406_2090, EFR37688.1",Arginyl-tRNA synthetase (EC 6.1.1.19),-1.81,375,0.424,-4.27,1.97e-5,1.78e-4,Arginyl-tRNA synthetase (EC 6.1.1.19),arginine--tRNA ligase (EC 6.1.1.19),positive,1525,508,-0.443222003929273,57545.0846000001,5.63690185546875,argS,"K01887 - RARS, argS - arginyl-tRNA synthetase [EC:6.1.1.19] [6.1.1.19]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,908340.HMPREF9406_2090,0,1015,Arginyl-tRNA synthetase,argS,-,6.1.1.19,ko:K01887,"ko00970,map00970","M00359,M00360",R03646,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d",NA,NA,NA
RCHGF002246,metabolic process;cellular process;,AENW01000021,upp,"upp, HMPREF9406_4269, EFR37730.1",NA,-3.54,314,0.64,-5.53,3.19e-8,6.83e-7,NA,uracil phosphoribosyltransferase (EC 2.4.2.9),positive,618,206,-0.031067961165049,22705.2952,5.77825927734375,upp,"K00761 - upp, UPRT - uracil phosphoribosyltransferase [EC:2.4.2.9] [2.4.2.9]",(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Metabolic pathways,F,908340.HMPREF9406_4269,5.719999999999999e-144,406,Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate,upp,-,2.4.2.9,ko:K00761,"ko00240,ko01100,map00240,map01100",-,R00966,RC00063,"ko00000,ko00001,ko01000",-,-,-,UPRTase,NA,NA,NA
RCHGF002248,Uncategorized;,AENW01000021,null,"HMPREF9406_4271, EFR37707.1",NA,-2.66,54.7,1.04,-2.57,0.0102,0.0368,NA,hypothetical protein,positive,372,124,0.608064516129032,13776.507,9.23541259765625,None,NA,NA,-,-,908340.HMPREF9406_4271,3.74e-82,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,F-ATPase,NA,protons
RCHGF002249,Uncategorized;,AENW01000021,atpB,"atpB, HMPREF9406_4272, EFR37713.1",ATP synthase A chain (EC 3.6.3.14),-2.18,310,0.485,-4.49,7.02e-6,7.15e-5,ATP synthase A chain (EC 3.6.3.14),"ATP synthase F0, A subunit (EC 3.6.3.14)",positive,705,235,0.699574468085106,26234.924,5.79949951171875,atpB,"K02108 - ATPF0A, atpB - F-type H+-transporting ATPase subunit a",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4272,8e-163,456,it plays a direct role in the translocation of protons across the membrane,atpB,-,-,ko:K02108,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko03110",3.A.2.1,-,-,ATP-synt_A,F-ATPase,NA,protons
RCHGF002251,Uncategorized;,AENW01000021,atpF,"atpF, HMPREF9406_4274, EFR37725.1",ATP synthase B chain (EC 3.6.3.14),-3.09,236,0.686,-4.5,6.73e-6,6.91e-5,ATP synthase B chain (EC 3.6.3.14),"ATP synthase F0, B subunit (EC 3.6.3.14)",positive,516,172,-0.458720930232558,19474.8375,5.02105712890625,atpF,NA,(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4274,9.84e-92,271,"Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)",atpF,-,-,ko:K02109,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,iHN637.CLJU_RS01170,ATP-synt_B,F-ATPase,NA,protons
RCHGF002252,Uncategorized;,AENW01000021,atpH,"atpH, HMPREF9406_4275, EFR37703.1",ATP synthase delta chain (EC 3.6.3.14),-1.8,118,0.618,-2.91,0.00361,0.0159,ATP synthase delta chain (EC 3.6.3.14),"ATP synthase F1, delta subunit (EC 3.6.3.14)",positive,549,183,-0.475956284153005,21050.0159,6.31597900390625,atpH,"K02113 - ATPF1D, atpH - F-type H+-transporting ATPase subunit delta",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4275,1.09e-123,353,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpH,-,-,ko:K02113,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,OSCP,F-ATPase,NA,protons
RCHGF002253,metabolic process;cellular process;,AENW01000021,atpA,"atpA, HMPREF9406_4276, EFR37719.1",ATP synthase alpha chain (EC 3.6.3.14),-1.62,946,0.279,-5.82,6.04e-9,1.58e-7,ATP synthase alpha chain (EC 3.6.3.14),"ATP synthase F1, alpha subunit (EC 3.6.3.14)",positive,1518,506,-0.141106719367589,55410.8266000001,5.09735107421875,atpA,"K02111 - ATPF1A, atpA - F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4276,0,978,Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit,atpA,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.6.3.14,ko:K02111,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N",F-ATPase,NA,protons
RCHGF002254,metabolic process;cellular process;localization;,AENW01000021,atpG,"atpG, HMPREF9406_4277, EFR37705.1",ATP synthase gamma chain (EC 3.6.3.14),-1.59,568,0.306,-5.21,1.93e-7,3.31e-6,ATP synthase gamma chain (EC 3.6.3.14),"ATP synthase F1, gamma subunit (EC 3.6.3.14)",positive,837,279,-0.43584229390681,31976.9679,5.28424072265625,atpG,"K02115 - ATPF1G, atpG - F-type H+-transporting ATPase subunit gamma",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4277,3.989999999999999e-194,539,Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex,atpG,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K02115,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt,F-ATPase,NA,protons
RCHGF002255,metabolic process;cellular process;,AENW01000021,atpD,"atpD, HMPREF9406_4278, EFR37709.1",ATP synthase beta chain (EC 3.6.3.14),-1.07,846,0.274,-3.9,9.47e-5,7.21e-4,ATP synthase beta chain (EC 3.6.3.14),"ATP synthase F1, beta subunit (EC 3.6.3.14)",positive,1398,466,-0.090772532188841,50770.3398000001,4.87017822265625,atpD,"K02112 - ATPF1B, atpD - F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,908340.HMPREF9406_4278,0,913,Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits,atpD,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.6.3.14,ko:K02112,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_N",F-ATPase,NA,protons
RCHGF002261,Uncategorized;,AENW01000021,null,"HMPREF9406_4284, EFR37723.1","PTS system, galactitol-specific IIC component (EC 2.7.1.69)",2.23,35.9,0.592,3.77,1.66e-4,0.00116,"PTS system, galactitol-specific IIC component (EC 2.7.1.69)",PTS system Galactitol-specific IIC component,positive,1344,448,0.867187500000002,48204.0632,5.50848388671875,None,"K02775 - PTS-Gat-EIIC, gatC, sgcC - PTS system, galactitol-specific IIC component",(G) Carbohydrate metabolism and transport,Galactose metabolism; Metabolic pathways; Phosphotransferase system (PTS),G,908340.HMPREF9406_4284,0,871,system Galactitol-specific IIC component,-,-,-,ko:K02775,"ko00052,ko01100,ko02060,map00052,map01100,map02060",M00279,R05570,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.5.1,-,-,EIIC-GAT,SSPTS,EnzymeIIC,galactitol
RCHGF002264,metabolic process;cellular process;,AENW01000021,dhaL,"dhaL, HMPREF9406_4287, EFR37701.1",PTS-dependent dihydroxyacetone kinase subunit II (EC 2.7.1.29),2.6,10.8,0.806,3.22,0.00126,0.00645,PTS-dependent dihydroxyacetone kinase subunit II (EC 2.7.1.29),"dihydroxyacetone kinase, L subunit (EC 2.7.-.-)",positive,645,215,-0.338139534883721,23673.8279,5.33880615234375,dhaL,K05879 - dhaL - phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121] [2.7.1.121],(S) Function Unknown,Glycerolipid metabolism; Metabolic pathways,S,908340.HMPREF9406_4287,4.679999999999999e-152,427,Dihydroxyacetone kinase,dhaL,-,2.7.1.121,ko:K05879,"ko00561,ko01100,map00561,map01100",-,R01012,"RC00015,RC00017","ko00000,ko00001,ko01000",-,-,-,Dak2,NA,NA,NA
RCHGF002271,Uncategorized;,AENW01000021,null,"HMPREF9406_4294, EFR37724.1",NA,4.5,6.27,1.05,4.28,1.84e-5,1.67e-4,NA,hypothetical protein,positive,195,65,1.18,7401.0737,4.71392822265625,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002281,metabolic process;cellular process;,AENW01000020,glmS,"glmS, HMPREF9406_0818, EFR37748.1",Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),-3.11,1130,0.401,-7.76,8.48e-15,7.23e-13,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),glutamine-fructose-6-phosphate transaminase (isomerizing) (EC 2.6.1.16),positive,1815,605,0.018181818181818,66742.7806000002,5.23687744140625,glmS,"K00820 - glmS, GFPT - glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16] [2.6.1.16]",(M) Cell wall/membrane/envelop biogenesis,"Alanine, aspartate and glutamate metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; NA; Insulin resistance",M,908340.HMPREF9406_0818,0,1176,"Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source",glmS,-,2.6.1.16,ko:K00820,"ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931",-,R00768,"RC00010,RC00163,RC02752","ko00000,ko00001,ko01000,ko01002",-,-,-,"GATase_6,SIS",NA,NA,NA
RCHGF002284,Uncategorized;,AENW01000020,null,"HMPREF9406_0821, EFR37731.1","Membrane endopeptidase, M50 family",-4.16,81,1.42,-2.94,0.00332,0.0148,"Membrane endopeptidase, M50 family","peptidase, M50 family (EC 3.4.24.-)",negative,648,216,0.655092592592592,24464.0204,9.00189208984375,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0821,8.389999999999999e-151,424,peptidase,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_M50,NA,NA,NA
RCHGF002289,Uncategorized;,AENW01000020,null,"HMPREF9406_0826, EFR37747.1",NA,1.04,172,0.415,2.51,0.0121,0.0423,NA,hypothetical protein,negative,555,185,0.350810810810811,20757.995,8.56085205078125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0826,3.3799999999999997e-128,364,VanZ like family,-,-,-,-,-,-,-,-,-,-,-,-,VanZ,NA,NA,NA
RCHGF002290,metabolic process;cellular process;,AENW01000020,tpiA,"tpiA, HMPREF9406_0827, EFR37744.1",Triosephosphate isomerase (EC 5.3.1.1),1.1,3860,0.249,4.41,1.05e-5,1.02e-4,Triosephosphate isomerase (EC 5.3.1.1),triose-phosphate isomerase (EC 5.3.1.1),negative,744,248,-0.100806451612903,26752.271,4.85089111328125,tpiA,"K01803 - TPI, tpiA - triosephosphate isomerase (TIM) [EC:5.3.1.1] [5.3.1.1]",(G) Carbohydrate metabolism and transport,Glycolysis / Gluconeogenesis; Fructose and mannose metabolism; Inositol phosphate metabolism; Carbon fixation in photosynthetic organisms; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,G,658659.HMPREF0983_02259,1.62e-173,484,Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P),tpiA,-,5.3.1.1,ko:K01803,"ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00001,M00002,M00003",R01015,RC00423,"ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,TIM,NA,NA,NA
RCHGF002292,Uncategorized;,AENW01000020,null,"HMPREF9406_0829, EFR37733.1",NA,-2.05,127,0.667,-3.08,0.00209,0.00999,NA,diguanylate cyclase (GGDEF) domain protein,positive,1578,526,-0.26235741444867,61402.2344000001,4.98516845703125,None,NA,(T) Signal Transduction,-,T,908340.HMPREF9406_0829,0,1051,Diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"GGDEF,TPR_12,TPR_7,TPR_8",NA,NA,NA
RCHGF002303,cellular process;localization;,AENW01000019,null,"HMPREF9406_1670, EFR37848.1",NA,2.6,90.6,0.47,5.54,3.06e-8,6.66e-7,NA,PTS system mannose/fructose/sorbose family IID component,negative,816,272,0.56875,29535.719,6.60491943359375,None,"K02796 - PTS-Man-EIID, manZ - PTS system, mannose-specific IID component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1670,1.7499999999999999e-189,526,PTS system mannose fructose sorbose family IID component,-,-,-,-,-,-,-,-,-,-,-,-,"EII-Sor,EIID-AGA",SSPTS,EnzymeIID,mannose/fructose
RCHGF002304,Uncategorized;,AENW01000019,null,"HMPREF9406_1671, EFR37765.1","PTS system, mannose-specific IIC component (EC 2.7.1.69)",1.87,65.9,0.546,3.42,6.31e-4,0.00368,"PTS system, mannose-specific IIC component (EC 2.7.1.69)",PTS system sorbose-specific iic component,negative,750,250,1.0876,26712.9076,9.01849365234375,None,"K02795 - PTS-Man-EIIC, manY - PTS system, mannose-specific IIC component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1671,1.3099999999999998e-164,462,PTS system sorbose-specific iic component,-,-,-,-,-,-,-,-,-,-,-,-,EII-Sor,SSPTS,EnzymeIIC,mannose/fructose
RCHGF002307,Uncategorized;,AENW01000019,null,"HMPREF9406_1674, EFR37928.1",NA,2.44,95.1,0.453,5.39,6.88e-8,1.33e-6,NA,"aminotransferase, class I/II (EC 2.6.1.-)",negative,1161,387,-0.303359173126616,45092.3168,6.13580322265625,None,"K14155 - patB, malY - cysteine-S-conjugate beta-lyase [EC:4.4.1.13] [4.4.1.13]",(E) Amino Acid metabolis and transport,Cysteine and methionine metabolism; Selenocompound metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids,E,908340.HMPREF9406_1674,1.9999999999999998e-287,784,PFAM Aminotransferase class I and II,-,-,4.4.1.8,ko:K14155,"ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230",-,"R00782,R01286,R02408,R04941","RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303","ko00000,ko00001,ko01000,ko01007",-,-,-,Aminotran_1_2,NA,NA,NA
RCHGF002309,Uncategorized;,AENW01000019,null,"HMPREF9406_1676, EFR37750.1",Hypothetical membrane associated protein,2.76,29.1,0.579,4.77,1.8e-6,2.23e-5,Hypothetical membrane associated protein,hypothetical protein,negative,735,245,-0.013061224489796,26790.2322,5.36456298828125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1676,3.1499999999999995e-174,486,protein containing SIS (Sugar ISomerase) phosphosugar binding domain,-,-,-,-,-,-,-,-,-,-,-,-,SIS_2,NA,NA,NA
RCHGF002310,Uncategorized;,AENW01000019,null,"HMPREF9406_1677, EFR37849.1",NA,2.01,185,0.391,5.13,2.84e-7,4.67e-6,NA,hypothetical protein,negative,495,165,0.053939393939394,19573.8417,9.08123779296875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF002317,Uncategorized;,AENW01000019,null,"HMPREF9406_1684, EFR37819.1",Xanthine dehydrogenase molybdopterin-binding subunit (EC 1.17.1.4),1.18,235,0.276,4.26,2.02e-5,1.82e-4,Xanthine dehydrogenase molybdopterin-binding subunit (EC 1.17.1.4),"aldehyde oxidase and xanthine dehydrogenase, molybdopterin binding domain protein",negative,2274,758,-0.127836411609499,82944.7038000005,5.29132080078125,None,"K00087 - ygeS, xdhA - xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4] [1.17.1.4]",(C) Energy production and conversion,-,C,908340.HMPREF9406_1684,0,1503,"aldehyde oxidase and xanthine dehydrogenase, a b hammerhead",xdhD,-,-,-,-,-,-,-,-,-,-,-,"Ald_Xan_dh_C,Ald_Xan_dh_C2",NA,NA,NA
RCHGF002321,localization;biological regulation;,AENW01000019,null,"HMPREF9406_1688, EFR37775.1",Iron(III) dicitrate transport system permease protein fecD,1.46,85.8,0.398,3.67,2.44e-4,0.00163,Iron(III) dicitrate transport system permease protein fecD,"iron chelate uptake ABC transporter, FeCT family, permease protein",negative,966,322,1.04813664596273,34849.6174,9.64056396484375,None,K02015 - ABC.FEV.P - iron complex transport system permease protein,(P) Inorganic ion transport and metabolism,ABC transporters,P,908340.HMPREF9406_1688,1.9799999999999997e-211,586,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily,-,-,-,ko:K02015,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,FecCD,ABC,membrane,cobalamin/Fe3+-siderophores
RCHGF002334,metabolic process;cellular process;,AENW01000019,null,"HMPREF9406_1701, EFR37828.1",NA,2.96,31.7,0.474,6.24,4.47e-10,1.59e-8,NA,indigoidine synthase A-like protein,negative,921,307,-0.008469055374593,33246.0243,5.73321533203125,None,K16329 - psuG - pseudouridylate synthase [EC:4.2.1.70] [4.2.1.70],(Q) Secondary Structure,Pyrimidine metabolism,Q,908340.HMPREF9406_1701,4.5599999999999995e-214,592,"Catalyzes the reversible cleavage of pseudouridine 5'- phosphate (PsiMP) to ribose 5-phosphate and uracil. Functions biologically in the cleavage direction, as part of a pseudouridine degradation pathway",psuG,-,4.2.1.70,ko:K16329,"ko00240,map00240",-,R01055,"RC00432,RC00433","ko00000,ko00001,ko01000",-,-,-,Indigoidine_A,NA,NA,NA
RCHGF002344,Uncategorized;,AENW01000019,null,"HMPREF9406_1711, EFR37802.1","PTS system, mannose-specific IIC component (EC 2.7.1.69)",1.84,18.8,0.681,2.7,0.00687,0.0267,"PTS system, mannose-specific IIC component (EC 2.7.1.69)",PTS system sorbose-specific iic component,negative,762,254,1.06220472440945,26461.6861,8.58099365234375,None,"K17466 - PTS-Dga-EIIC, dgaC - PTS system, D-glucosaminate-specific IIC component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1711,7.559999999999998e-166,465,PTS system sorbose-specific iic component,-,-,-,-,-,-,-,-,-,-,-,-,EII-Sor,SSPTS,EnzymeIIC,mannose/fructose
RCHGF002350,Uncategorized;,AENW01000019,null,"HMPREF9406_1717, EFR37760.1",Electron transfer protein,2.34,36.5,0.427,5.48,4.25e-8,8.72e-7,Electron transfer protein,hypothetical protein,negative,1458,486,0.123868312757202,52845.6748000001,5.75213623046875,None,"K16183 - K16183, ramA - methylamine methyltransferase corrinoid activation protein",(C) Energy production and conversion,-,C,908340.HMPREF9406_1717,0,975,PFAM ferredoxin,-,-,-,-,-,-,-,-,-,-,-,-,"DUF4445,Fer2",NA,NA,NA
RCHGF002356,Uncategorized;,AENW01000019,null,"HMPREF9406_1723, EFR37875.1",Integral membrane protein,2.4,12.4,0.726,3.31,9.42e-4,0.00509,Integral membrane protein,hypothetical protein,negative,654,218,0.671559633027523,23828.28,9.43719482421875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1723,1.8899999999999995e-148,418,Membrane,-,-,-,ko:K07149,-,-,-,-,ko00000,-,-,-,YitT_membrane,NA,NA,NA
RCHGF002360,Uncategorized;,AENW01000019,null,"HMPREF9406_1727, EFR37847.1","PTS system, cellobiose-specific IIB component (EC 2.7.1.69)",-3.12,59.7,1.16,-2.68,0.00737,0.0283,"PTS system, cellobiose-specific IIB component (EC 2.7.1.69)","PTS system, Lactose/Cellobiose specific IIB subunit",negative,312,104,0.067307692307692,11325.1693,8.47686767578125,None,"K02760 - PTS-Cel-EIIB, celA, chbB - PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_1727,8.22e-72,215,"PTS system, Lactose Cellobiose specific IIB subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIB,SSPTS,EnzymeIIB,cellobiose
