"id","ERGO_Function","GenBank_Function","strand","length_nt","length_aa","GRAVY","Molecular_Weight","Iso_electric_Point","gene_name","Kegg_Orthology","COG_Category_description","KEGG_Pathway_names","COG_category_eggnog","seed_ortholog_eggnog","evalue_eggnog","score_eggnog","Description_eggnog","Preferred_name_eggnog","GOs_eggnog","EC_eggnog","KEGG_ko_eggnog","KEGG_Pathway_eggnog","KEGG_Module_eggnog","KEGG_Reaction_eggnog","KEGG_rclass_eggnog","BRITE_eggnog","KEGG_TC_eggnog","CAZy_eggnog","BiGG_Reaction_eggnog","PFAMs_eggnog","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RVCYZ000616","Dephospho-CoA kinase (EC 2.7.1.24)","dephospho-CoA kinase (EC 2.7.1.24)","positive",639,213,"-0.109859154929577","23548.547","5.07330322265625","coaE","K00859 - coaE - dephospho-CoA kinase [EC:2.7.1.24] [2.7.1.24]","(H) Coenzyme metabolis","Pantothenate and CoA biosynthesis; Metabolic pathways","H","552531.BIF_00408","1.4E-152","428","Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A","coaE","GO:0000166,GO:0001882,GO:0001884,GO:0002135,GO:0003674,GO:0003824,GO:0004140,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019103,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032549,GO:0032551,GO:0032552,GO:0032553,GO:0032554,GO:0032557,GO:0032558,GO:0032564,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576","2.7.1.24","ko:K00859","ko00770,ko01100,map00770,map01100","M00120","R00130","RC00002,RC00078","ko00000,ko00001,ko00002,ko01000","-","-","-","CoaE,GrpB","NA","NA","NA"
"RVCYZ000617","Excinuclease ABC subunit B","excinuclease ABC subunit UvrB (EC 3.1.25.-)","positive",2109,703,"-0.423470839260312","79572.0968000004","4.88031005859375","uvrB","K03702 - uvrB - excinuclease ABC subunit B","(L) Replication and repair","Nucleotide excision repair","L","552531.BIF_00301","0","1377","damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage","uvrB","GO:0002682,GO:0002684,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0008150,GO:0009605,GO:0009607,GO:0016020,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0044464,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0071944,GO:0075136","-","ko:K03702","ko03420,map03420","-","-","-","ko00000,ko00001,ko03400","-","-","-","Helicase_C,ResIII,UVR,UvrB","NA","NA","NA"
"RVCYZ000618","Tellurium resistance protein terC","TerC family protein","positive",1011,337,"0.77952522255193","37438.0138","6.59613037109375","None","K05794 - terC - tellurite resistance protein TerC","(P) Inorganic ion transport and metabolism","-","P","552531.BIF_00300","9.09E-236","649","Integral membrane protein, TerC family","terC","-","-","ko:K05794","-","-","-","-","ko00000","-","-","-","TerC","TerC",,"tellurium ion efflux"
"RVCYZ000619","Pyruvate kinase (EC 2.7.1.40)","pyruvate kinase (EC 2.7.1.40)","positive",1440,480,"-0.28875","52252.4840000001","5.24859619140625","pyk","K00873 - PK, pyk - pyruvate kinase [EC:2.7.1.40] [2.7.1.40]","(G) Carbohydrate metabolism and transport","Glycolysis / Gluconeogenesis; Purine metabolism; Pyruvate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids; Glucagon signaling pathway; Type II diabetes mellitus; Human papillomavirus infection; Viral carcinogenesis; Central carbon metabolism in cancer","G","552531.BIF_00125","0","950","Pyruvate kinase","pyk","GO:0003674,GO:0003824,GO:0004743,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576","2.7.1.40","ko:K00873","ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230","M00001,M00002,M00049,M00050","R00200,R00430,R01138,R01858,R02320","RC00002,RC00015","ko00000,ko00001,ko00002,ko01000,ko04131,ko04147","-","-","-","PK,PK_C","NA","NA","NA"
"RVCYZ000620","ADP-ribose pyrophosphatase (EC 3.6.1.13)","NUDIX hydrolase (EC 3.6.-.-)","positive",627,209,"-0.431578947368421","23829.7271","6.44964599609375","None","K01515 - nudF - ADP-ribose pyrophosphatase [EC:3.6.1.13] [3.6.1.13]","(L) Replication and repair","Purine metabolism","L","552531.BIF_00208","6.77E-153","430","NUDIX domain","aspA","-","3.6.1.13","ko:K01515","ko00230,map00230","-","R01054","RC00002","ko00000,ko00001,ko01000","-","-","-","NUDIX","NA","NA","NA"
"RVCYZ000621","Transcriptional regulator","response regulator","positive",756,252,"-0.505555555555556","27949.213","4.55682373046875","None","K22010 - pdtaR - two-component system, response regulator PdtaR","(T) Signal Transduction","-","T","552531.BIF_00124","7.75E-158","445","Response regulator receiver domain protein","pdtaR","GO:0000160,GO:0003674,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0030312,GO:0035556,GO:0040007,GO:0043167,GO:0043168,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944","-","ko:K22010","-","M00839","-","-","ko00000,ko00002,ko02022","-","-","-","ANTAR,Response_reg","NA","NA","NA"
"RVCYZ000622","DNA polymerase I (EC 2.7.7.7)","DNA polymerase I (EC 2.7.7.7)","positive",2880,960,"-0.316458333333332","105685.536200001","5.14215087890625","polA","K02335 - polA - DNA polymerase I [EC:2.7.7.7] [2.7.7.7]","(L) Replication and repair","Purine metabolism; Pyrimidine metabolism; Metabolic pathways; DNA replication; Base excision repair; Nucleotide excision repair; Homologous recombination","L","1688.BCUN_0329","0","1323","In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity","polA","GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576","2.7.7.7","ko:K02335","ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440","-","R00375,R00376,R00377,R00378","RC02795","ko00000,ko00001,ko01000,ko03032,ko03400","-","-","-","5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1","NA","NA","NA"
"RVCYZ000623","NIF3-related protein","Nif3-like dinuclear metal center hexameric protein","positive",933,311,"-0.070739549839228","33843.8127","4.95843505859375","None","K01921 - ddl - D-alanine-D-alanine ligase [EC:6.3.2.4] [6.3.2.4]","(L) Replication and repair","-","L","552531.BIF_00613","3.04E-235","645","NIF3 (NGG1p interacting factor 3)","-","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","-","-","-","-","-","-","-","-","-","-","NIF3","NA","NA","NA"
"RVCYZ000624","Phosphohydrolase (MutT/nudix family protein)","NUDIX hydrolase (EC 3.6.-.-)","positive",651,217,"-0.316589861751152","24669.2759","4.86627197265625","None","K01692 - paaF, echA - enoyl-CoA hydratase [EC:4.2.1.17] [4.2.1.17]","(L) Replication and repair","-","L","552531.BIF_01788","3.06E-158","443","NUDIX domain","-","-","-","-","-","-","-","-","-","-","-","-","NUDIX","NA","NA","NA"
"RVCYZ000625","Isoamylase (EC 3.2.1.68)","glycogen debranching protein GlgX","positive",2115,705,"-0.574326241134751","81013.5159000003","5.22467041015625","glgX","K01214 - ISA, treX - isoamylase [EC:3.2.1.68] [3.2.1.68]","(G) Carbohydrate metabolism and transport","Starch and sucrose metabolism; Metabolic pathways; Biosynthesis of secondary metabolites","G","552531.BIF_00611","0","1484","Belongs to the glycosyl hydrolase 13 family","glgX","-","3.2.1.68","ko:K01214","ko00500,ko01100,ko01110,map00500,map01100,map01110","M00565","R09995,R11261","-","ko00000,ko00001,ko00002,ko01000","-","CBM48,GH13","-","Alpha-amylase,CBM_48","NA","NA","NA"
"RVCYZ000626","Transporter","ABC transporter permease","negative",1227,409,"0.567481662591688","45473.8447000001","8.63116455078125","None","K02509 - hpaH - 2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-] [4.2.1.-]","NA","-","-","552531.BIF_00574","1.05E-295","807","-","-","-","-","-","-","-","-","-","-","-","-","-","DUF998","NA","NA","NA"
"RVCYZ000627","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)","positive",1380,460,"0.053260869565218","49083.6542","5.01898193359375","aroA","K00800 - aroA - 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] [2.5.1.19]","(E) Amino Acid metabolis and transport","Phenylalanine, tyrosine and tryptophan biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids","E","552531.BIF_00329","0","922","Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate","aroA","GO:0003674,GO:0003824,GO:0003866,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016020,GO:0016053,GO:0016740,GO:0016765,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0071704,GO:0071944,GO:1901576","2.5.1.19","ko:K00800","ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230","M00022","R03460","RC00350","ko00000,ko00001,ko00002,ko01000","-","-","-","EPSP_synthase","NA","NA","NA"
"RVCYZ000628","Acetate kinase (EC 2.7.2.1)","acetate kinase (EC 2.7.2.1)","negative",1230,410,"-0.241463414634147","44597.8935","4.97918701171875","None","K00925 - ackA - acetate kinase [EC:2.7.2.1] [2.7.2.1]","(H) Coenzyme metabolis","Taurine and hypotaurine metabolism; Pyruvate metabolism; Propanoate metabolism; Methane metabolism; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism","H","552531.BIF_00693","4.94E-297","811","Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction","ackA","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","2.7.2.1","ko:K00925","ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200","M00357,M00579","R00315,R01353","RC00002,RC00043","ko00000,ko00001,ko00002,ko01000","-","-","iNJ661.Rv0409","Acetate_kinase","NA","NA","NA"
"RVCYZ000629","Phosphate acetyltransferase (EC 2.3.1.8)","phosphate acetyltransferase (EC 2.3.1.8)","negative",1680,560,"0.079285714285714","59899.7297000001","4.80157470703125","pta","K13788 - pta - phosphate acetyltransferase [EC:2.3.1.8] [2.3.1.8]","(C) Energy production and conversion","Taurine and hypotaurine metabolism; Pyruvate metabolism; Propanoate metabolism; Methane metabolism; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism","C","552531.BIF_00008","0","1092","phosphate acetyltransferase","pta","GO:0005575,GO:0005576","2.3.1.8","ko:K13788","ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200","M00357,M00579","R00230,R00921","RC00004,RC02746,RC02816","ko00000,ko00001,ko00002,ko01000","-","-","-","AAA_26,DRTGG,PTA_PTB","NA","NA","NA"
"RVCYZ000630","Xylulose-5-phosphate (EC 4.1.2.9) / Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)","phosphoketolase","negative",2475,825,"-0.411393939393939","92500.6234000004","5.03961181640625","None","K01621 - xfp, xpk - xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22] [4.1.2.9 4.1.2.22]","(G) Carbohydrate metabolism and transport","Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Metabolic pathways; Microbial metabolism in diverse environments","G","552531.BIF_00105","0","1703","D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase","xfp","-","4.1.2.22,4.1.2.9","ko:K01621","ko00030,ko00710,ko01100,ko01120,map00030,map00710,map01100,map01120","-","R00761,R01621","RC00032,RC00226","ko00000,ko00001,ko01000","-","-","-","XFP,XFP_C,XFP_N","NA","NA","NA"
"RVCYZ000631","GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)","glutamine-hydrolyzing GMP synthase (EC 6.3.5.2)","positive",1560,520,"-0.078846153846154","56022.0424000001","4.98223876953125","guaA","K01951 - guaA, GMPS - GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2] [6.3.5.2]","(F) Nucleotide metabolism and transport","Purine metabolism; Drug metabolism - other enzymes; Metabolic pathways","F","552531.BIF_00705","0","1040","Catalyzes the synthesis of GMP from XMP","guaA","GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659","6.3.5.2","ko:K01951","ko00230,ko00983,ko01100,map00230,map00983,map01100","M00050","R01230,R01231,R08244","RC00010,RC00204","ko00000,ko00001,ko00002,ko01000,ko01002","-","-","-","GATase,GMP_synt_C,NAD_synthase","NA","NA","NA"
"RVCYZ000632","Hypothetical protein","hypothetical protein","negative",399,133,"-0.366165413533834","15088.0606","6.58245849609375","None",,"(K) Transcription","-","K","552531.BIF_01974","4.41E-92","269","sequence-specific DNA binding","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ000633","Transposase","IS5-like element ISBian1 family transposase","positive",963,321,"-0.477570093457944","36100.3033","9.76605224609375","None","K07481 - K07481 - transposase, IS5 family","(L) Replication and repair","-","L","552531.BIF_00230","5.18E-228","628","Transposase domain (DUF772)","-","-","-","ko:K07481","-","-","-","-","ko00000","-","-","-","DDE_Tnp_1,DUF772","NA","NA","NA"
"RVCYZ000634","Tetracycline resistance protein tetM","tetracycline resistance ribosomal protection protein Tet(W)","positive",1917,639,"-0.117370892018779","71291.3631000002","8.19256591796875","tet(W)","K18220 - tetM, tetO - ribosomal protection tetracycline resistance protein","(J) Translation","-","J","552531.BIF_00492","0","1250","elongation factor G","tetM","-","-","ko:K18220","-","-","-","-","br01600,ko00000,ko01504","-","-","-","EFG_C,EFG_II,EFG_IV,GTP_EFTU","NA","NA","NA"
"RVCYZ000635","ATPase","DUF4143 domain-containing protein","negative",369,123,"-0.285365853658537","13936.5771","7.00982666015625","None","K07133 - K07133 - uncharacterized protein","(S) Function Unknown","-","S","552531.BIF_01838","8.85E-85","249","AAA domain","-","-","-","ko:K07133","-","-","-","-","ko00000","-","-","-","AAA_14,DUF4143","NA","NA","NA"
"RVCYZ000636","DNA topology modulation protein flar-related protein","adenylate kinase","positive",597,199,"-0.28391959798995","22848.7991","5.31915283203125","None",,"(F) Nucleotide metabolism and transport","-","F","552531.BIF_00109","8.54E-147","412","adenylate kinase activity","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ000637","Acetyltransferase (EC 2.3.1.-)","GNAT family N-acetyltransferase","positive",384,128,"-0.1953125","14442.5038","9.61749267578125","None",,"(K) Transcription","-","K","552531.BIF_01119","1.82E-93","272","Acetyltransferase (GNAT) family","-","-","-","-","-","-","-","-","-","-","-","-","Acetyltransf_1","NA","NA","NA"
"RVCYZ000638","Hypothetical cytosolic protein","hypothetical protein","negative",654,218,"-0.190825688073394","24036.788","4.69085693359375","None",,"(E) Amino Acid metabolis and transport","-","E","552531.BIF_01120","1.54E-157","444","-acetyltransferase","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ000639","Chorismate mutase (EC 5.4.99.5)","chorismate mutase","negative",303,101,"-0.575247524752475","11341.5927","5.33526611328125","None","K04782 - pchB - isochorismate pyruvate lyase [EC:4.2.99.21] [4.2.99.21]","(E) Amino Acid metabolis and transport","Biosynthesis of siderophore group nonribosomal peptides; Biosynthesis of secondary metabolites; NA","E","552531.BIF_01121","1.23E-67","204","Chorismate mutase type II","-","-","4.2.99.21","ko:K04782","ko01053,ko01110,ko01130,map01053,map01110,map01130","-","R06602","RC01549,RC02148","ko00000,ko00001,ko01000","-","-","-","CM_2","NA","NA","NA"
"RVCYZ000640","Hypothetical protein","hypothetical protein","positive",759,253,"-0.297233201581028","28418.5664","4.45928955078125","None",,"NA","-","-","552531.BIF_01122","3.19E-196","542","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ000641","Adenosine deaminase (EC 3.5.4.4)","adenosine deaminase (EC 3.5.4.4)","negative",1023,341,"-0.167155425219941","38066.7380000001","4.85687255859375","None","K01488 - add, ADA - adenosine deaminase [EC:3.5.4.4] [3.5.4.4]","(F) Nucleotide metabolism and transport","Purine metabolism; Metabolic pathways; Primary immunodeficiency","F","31954.BPSP_0601","1.88E-214","595","Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism","add1","GO:0000034,GO:0003674,GO:0003824,GO:0006139,GO:0006144,GO:0006145,GO:0006146,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009112,GO:0009113,GO:0009987,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019239,GO:0019438,GO:0019439,GO:0034641,GO:0034654,GO:0042440,GO:0043094,GO:0043096,GO:0043101,GO:0043103,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0046083,GO:0046100,GO:0046101,GO:0046112,GO:0046113,GO:0046148,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0072523,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","3.5.4.4","ko:K01488","ko00230,ko01100,ko05340,map00230,map01100,map05340","-","R01560,R02556","RC00477","ko00000,ko00001,ko01000","-","-","-","A_deaminase","NA","NA","NA"
