id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ000733,cellular process;response to stimulus;localization;biological regulation;,NODE_3_length_211607_cov_32.456019,ahpC,"ahpC, pgaptmp_000884, extdb:pgaptmp_000884",Peroxiredoxin (EC 1.11.1.15),-2.08,3020,0.176,-11.8,2.5699999999999997e-32,2.4199999999999997e-31,Peroxiredoxin (EC 1.11.1.15),alkyl hydroperoxide reductase subunit C (EC 1.11.1.26),negative,561,187,-0.373262032085562,21150.3258,4.48455810546875,ahpC,"K03386 - PRDX2_4, ahpC - peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15] [1.11.1.15]","(O) Post-translational modification, protein turnover, chaperone functions",Apoptosis - fly,O,552531.BIF_00497,5e-140,394,C-terminal domain of 1-Cys peroxiredoxin,ahpC,-,1.11.1.15,ko:K03386,"ko04214,map04214",-,-,-,"ko00000,ko00001,ko01000,ko04147",-,-,-,"1-cysPrx_C,AhpC-TSA",NA,NA,NA
RVCYZ000735,Uncategorized;,NODE_3_length_211607_cov_32.456019,bsh,"bsh, pgaptmp_000886, extdb:pgaptmp_000886",Choloylglycine hydrolase (EC 3.5.1.24),-2.53,59900,0.192,-13.1,1.71e-39,2.47e-38,Choloylglycine hydrolase (EC 3.5.1.24),choloylglycine hydrolase (EC 3.5.1.24),positive,942,314,-0.396178343949045,35022.3265,4.69964599609375,bsh,K01442 - E3.5.1.24 - choloylglycine hydrolase [EC:3.5.1.24] [3.5.1.24],(M) Cell wall/membrane/envelop biogenesis,Primary bile acid biosynthesis; Secondary bile acid biosynthesis; Metabolic pathways,M,552531.BIF_00207,2.0899999999999998e-236,649,"Linear amide C-N hydrolase, choloylglycine hydrolase family protein",cbh,-,3.5.1.24,ko:K01442,"ko00120,ko00121,ko01100,map00120,map00121,map01100",-,"R02797,R03975,R03977,R04486,R04487,R05835","RC00090,RC00096","ko00000,ko00001,ko01000",-,-,-,CBAH,NA,NA,NA
RVCYZ000747,metabolic process;cellular process;response to stimulus;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000898, extdb:pgaptmp_000898",Phosphoglycerate kinase (EC 2.7.2.3),-1.71,9870,0.142,-12.1,1.7900000000000002e-33,1.8099999999999998e-32,Phosphoglycerate kinase (EC 2.7.2.3),phosphoglycerate kinase (EC 2.7.2.3),positive,1203,401,0.048379052369077,42110.7324000001,4.79730224609375,None,"K00927 - PGK, pgk - phosphoglycerate kinase [EC:2.7.2.3] [2.7.2.3]",(F) Nucleotide metabolism and transport,Glycolysis / Gluconeogenesis; Fructose and mannose metabolism; Inositol phosphate metabolism; Carbon fixation in photosynthetic organisms; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,F,552531.BIF_00277,2.34e-284,777,Phosphoglycerate kinase,pgk,"GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044424,GO:0044464,GO:0071944","2.7.2.3,5.3.1.1","ko:K00927,ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00001,M00002,M00003,M00165,M00166,M00308,M00552","R01015,R01512","RC00002,RC00043,RC00423","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,PGK,NA,NA,NA
RVCYZ000755,metabolic process;cellular process;,NODE_3_length_211607_cov_32.456019,tal,"tal, pgaptmp_000906, extdb:pgaptmp_000906",Transaldolase (EC 2.2.1.2),-2.03,20400,0.138,-14.8,2.6e-49,6.76e-48,Transaldolase (EC 2.2.1.2),transaldolase (EC 2.2.1.2),negative,1104,368,-0.176630434782609,39861.5131,4.67034912109375,tal,"K00616 - E2.2.1.2, talA, talB - transaldolase [EC:2.2.1.2] [2.2.1.2]",(H) Coenzyme metabolis,Pentose phosphate pathway; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,H,552531.BIF_00287,9.799999999999998e-258,707,Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway,tal,-,2.2.1.2,ko:K00616,"ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007",R01827,"RC00439,RC00604","ko00000,ko00001,ko00002,ko01000",-,-,-,TAL_FSA,NA,NA,NA
RVCYZ000756,metabolic process;,NODE_3_length_211607_cov_32.456019,tkt,"tkt, pgaptmp_000907, extdb:pgaptmp_000907",Transketolase (EC 2.2.1.1),-2.32,44400,0.152,-15.3,5.97e-53,1.95e-51,Transketolase (EC 2.2.1.1),transketolase (EC 2.2.1.1),negative,2094,698,-0.388108882521489,76359.4272000004,4.78839111328125,tkt,"K00615 - E2.2.1.1, tktA, tktB - transketolase [EC:2.2.1.1] [2.2.1.1]",(H) Coenzyme metabolis,Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Biosynthesis of ansamycins; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,H,552531.BIF_00963,0,1420,Belongs to the transketolase family,tkt,"GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944",2.2.1.1,ko:K00615,"ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007,M00165,M00167","R01067,R01641,R01830,R06590","RC00032,RC00226,RC00571,RC01560","ko00000,ko00001,ko00002,ko01000",-,-,-,"Transket_pyr,Transketolase_C,Transketolase_N",NA,NA,NA
RVCYZ000763,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000913, extdb:pgaptmp_000913",Monosaccharide translocase (flippase type),-1.01,1590,0.099,-10.2,2.9199999999999998e-24,1.87e-23,Monosaccharide translocase (flippase type),GtrA family protein,positive,555,185,0.327567567567567,21596.262,9.59735107421875,None,K02074 - ABC.ZM.A - zinc/manganese transport system ATP-binding protein; K09921 - K09921 - uncharacterized protein,(S) Function Unknown,-,S,552531.BIF_01563,1.7399999999999997e-130,370,GtrA-like protein,-,-,-,-,-,-,-,-,-,-,-,-,GtrA,NA,NA,NA
RVCYZ000765,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000915, extdb:pgaptmp_000915",Hypothetical cytosolic protein,-1.75,5970,0.0961,-18.2,2.8499999999999997e-74,2.6999999999999996e-72,Hypothetical cytosolic protein,phenylpyruvate tautomerase MIF-related protein,positive,345,115,-0.131304347826087,12533.0345,4.84979248046875,None,"K03733 - xerC - integrase/recombinase XerC; K09823 - zur - Fur family transcriptional regulator, zinc uptake regulator",(S) Function Unknown,-,S,552531.BIF_01352,9.48e-83,244,Macrophage migration inhibitory factor (MIF),-,-,-,-,-,-,-,-,-,-,-,-,MIF,NA,NA,NA
RVCYZ000777,metabolic process;cellular process;response to stimulus;biological regulation;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000927, extdb:pgaptmp_000927",Multimodular transpeptidase-transglycosylase,-1.03,9570,0.0865,-11.9,8.25e-33,7.96e-32,Multimodular transpeptidase-transglycosylase,transglycosylase domain-containing protein (EC 2.4.-.-),positive,2406,802,-0.620573566084787,85157.6106000003,5.37078857421875,None,K00824 - dat - D-alanine transaminase [EC:2.6.1.21] [2.6.1.21],(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_00763,0,1347,Transglycosylase,pbp5,-,-,-,-,-,-,-,-,-,-,-,"Transgly,Transpeptidase",NA,NA,NA
RVCYZ000787,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000937, extdb:pgaptmp_000937",Hypothetical protein,1.03,144,0.271,3.81,1.37e-4,2.21e-4,Hypothetical protein,DUF4244 domain-containing protein,negative,273,91,0.169230769230769,9938.43559999999,8.19940185546875,None,NA,(S) Function Unknown,-,S,552531.BIF_00242,4.9299999999999995e-52,165,Protein of unknown function (DUF4244),-,-,-,-,-,-,-,-,-,-,-,-,DUF4244,NA,NA,NA
RVCYZ000799,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000949, extdb:pgaptmp_000949",Hypothetical cytosolic protein,-2.12,11000,0.162,-13.1,3.26e-39,4.42e-38,Hypothetical cytosolic protein,phasin family protein,negative,345,115,-0.862608695652174,12304.5066,5.28533935546875,None,NA,(S) Function Unknown,-,S,552531.BIF_00784,3.85e-69,210,granule-associated protein,-,-,-,-,-,-,-,-,-,-,-,-,Phasin,NA,NA,NA
RVCYZ000806,cellular process;response to stimulus;localization;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000956, extdb:pgaptmp_000956",Ammonium transporter,-1.13,6680,0.119,-9.54,1.49e-21,8.650000000000001e-21,Ammonium transporter,ammonium transporter,negative,1293,431,0.829466357308587,45001.0953,5.64056396484375,None,"K03320 - amt, AMT, MEP - ammonium transporter, Amt family",(U) Intracellular trafficing and secretion,-,U,552531.BIF_01432,1.7899999999999998e-300,826,Ammonium Transporter Family,amt,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,Ammonium_transp,Amt,NA,ammonium
RVCYZ000849,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001000, extdb:pgaptmp_001000",NA,1.44,961,0.136,10.6,3.85e-26,2.73e-25,NA,hypothetical protein,positive,540,180,0.286666666666666,19977.1257,8.10638427734375,None,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RVCYZ000850,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001001, extdb:pgaptmp_001001",Hypothetical protein,1.75,407,0.148,11.8,3.64e-32,3.4099999999999995e-31,Hypothetical protein,DUF1778 domain-containing protein,positive,264,88,-0.594318181818182,10253.4802,5.34466552734375,None,NA,(S) Function Unknown,-,S,552531.BIF_01394,2.58e-56,175,Protein of unknown function (DUF1778),-,-,-,-,-,-,-,-,-,-,-,-,DUF1778,NA,NA,NA
RVCYZ000851,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001002, extdb:pgaptmp_001002",Acetyltransferase (EC 2.3.1.-),1.37,569,0.144,9.51,2.0000000000000002e-21,1.15e-20,Acetyltransferase (EC 2.3.1.-),GNAT family N-acetyltransferase (EC 2.3.1.-),positive,504,168,-0.268452380952381,18871.1808,6.50177001953125,None,NA,(S) Function Unknown,-,S,552531.BIF_01393,5.9499999999999995e-121,345,Acetyltransferase (GNAT) family,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_7",NA,NA,NA
RVCYZ000853,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001004, extdb:pgaptmp_001004",Hypothetical cytosolic protein,1.17,883,0.203,5.79,7e-9,1.71e-8,Hypothetical cytosolic protein,DUF4392 domain-containing protein,negative,957,319,0.013166144200627,34179.7016,6.20355224609375,None,NA,(S) Function Unknown,-,S,552531.BIF_01419,3.049999999999999e-234,644,Domain of unknown function (DUF4392),-,-,-,-,-,-,-,-,-,-,-,-,DUF4392,NA,NA,NA
RVCYZ000854,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001005, extdb:pgaptmp_001005",Acetyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.2) / Propionyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.3),1.37,119,0.431,3.18,0.00147,0.00211,Acetyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.2) / Propionyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.3),acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,negative,432,144,-0.509722222222222,15174.7967,10.0510864257813,None,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RVCYZ000855,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001006, extdb:pgaptmp_001006",Acetyl-/propionyl-coenzyme A carboxylase alpha chain,1.05,409,0.134,7.81,5.63e-15,2.21e-14,Acetyl-/propionyl-coenzyme A carboxylase alpha chain,hypothetical protein,negative,456,152,-0.313157894736842,16774.5775,4.81976318359375,None,NA,(I) Lipid metabolism,"Fatty acid biosynthesis; Valine, leucine and isoleucine degradation; Pyruvate metabolism; Glyoxylate and dicarboxylate metabolism; Propanoate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Fatty acid metabolism",I,552531.BIF_01420,1.8e-101,304,Biotin carboxylase C-terminal domain,accBC3,-,"6.3.4.14,6.4.1.2,6.4.1.3",ko:K11263,"ko00061,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00741","R00742,R01859,R04385","RC00040,RC00097,RC00253,RC00367,RC00609","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2",NA,NA,NA
RVCYZ000856,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,pgaptmp_001007,Hypothetical protein,1.01,769,0.151,6.68,2.44e-11,7.33e-11,Hypothetical protein,biotin carboxylase N-terminal domain-containing protein,negative,732,244,0.116393442622951,26150.3026,5.02545166015625,None,NA,(I) Lipid metabolism,"Fatty acid biosynthesis; Valine, leucine and isoleucine degradation; Pyruvate metabolism; Glyoxylate and dicarboxylate metabolism; Propanoate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Fatty acid metabolism",I,552531.BIF_01420,3.6499999999999996e-166,473,Biotin carboxylase C-terminal domain,accBC3,-,"6.3.4.14,6.4.1.2,6.4.1.3",ko:K11263,"ko00061,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00741","R00742,R01859,R04385","RC00040,RC00097,RC00253,RC00367,RC00609","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2",NA,NA,NA
RVCYZ000860,metabolic process;cellular process;biological regulation;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001011, extdb:pgaptmp_001011",Ribose operon repressor,1.22,2070,0.113,10.8,3.8800000000000006e-27,2.89e-26,Ribose operon repressor,LacI family DNA-binding transcriptional regulator,positive,1026,342,-0.084502923976608,37272.5526000001,5.51983642578125,None,"K03484 - scrR - LacI family transcriptional regulator, sucrose operon repressor",(K) Transcription,-,K,552531.BIF_01423,1e-244,676,helix_turn _helix lactose operon repressor,-,-,-,ko:K03484,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_1,Peripla_BP_3",NA,NA,NA
RVCYZ000867,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001018, extdb:pgaptmp_001018",CrcB family protein,1.05,3020,0.125,8.39,4.99e-17,2.19e-16,CrcB family protein,CrcB family protein,negative,930,310,-0.059354838709678,33786.6081,7.83892822265625,None,"K06199 - crcB, FEX - fluoride exporter",(U) Intracellular trafficing and secretion,-,U,552531.BIF_01439,3.729999999999999e-224,618,"Important for reducing fluoride concentration in the cell, thus reducing its toxicity",crcB,-,-,ko:K06199,-,-,-,-,"ko00000,ko02000","1.A.43.1,1.A.43.2,1.A.43.3",-,-,CRCB,NA,NA,NA
RVCYZ000872,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001023, extdb:pgaptmp_001023",Alcohol dehydrogenase [NADP+]  (EC 1.1.1.2),1.12,2580,0.0872,12.8,1.0099999999999999e-37,1.28e-36,Alcohol dehydrogenase [NADP+]  (EC 1.1.1.2),zinc-dependent alcohol dehydrogenase family protein,positive,1056,352,-0.045738636363636,37790.48,5.00677490234375,None,"K00001 - E1.1.1.1, adh - alcohol dehydrogenase [EC:1.1.1.1] [1.1.1.1]",(C) Energy production and conversion,Glycolysis / Gluconeogenesis; Fatty acid degradation; Tyrosine metabolism; Chloroalkane and chloroalkene degradation; Naphthalene degradation; Retinol metabolism; Metabolism of xenobiotics by cytochrome P450; Drug metabolism - cytochrome P450; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Degradation of aromatic compounds,C,552531.BIF_00993,7.829999999999999e-262,717,Zinc-binding dehydrogenase,adh,-,1.1.1.1,ko:K00001,"ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",-,"R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310","RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273","ko00000,ko00001,ko01000",-,-,-,"ADH_N,ADH_N_assoc,ADH_zinc_N",NA,NA,NA
RVCYZ000873,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001024, extdb:pgaptmp_001024",Predicted nucleoside-diphosphate-sugar epimerase,1.67,1830,0.137,12.2,3.3299999999999997e-34,3.5e-33,Predicted nucleoside-diphosphate-sugar epimerase,SDR family oxidoreductase,positive,786,262,-0.497709923664123,28621.6615,5.40887451171875,None,NA,(G) Carbohydrate metabolism and transport; (M) Cell wall/membrane/envelop biogenesis,-,GM,552531.BIF_00461,3.29e-189,525,NmrA-like family,-,-,-,-,-,-,-,-,-,-,-,-,NAD_binding_10,NA,NA,NA
RVCYZ000874,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001025, extdb:pgaptmp_001025",Flavodoxin,1.58,943,0.135,11.7,1.8399999999999998e-31,1.64e-30,Flavodoxin,flavodoxin,positive,471,157,-0.428662420382166,17216.8228,5.27142333984375,None,"K21572 - susD - starch-binding outer membrane protein, SusD/RagB family",(C) Energy production and conversion,-,C,552531.BIF_00462,1.97e-111,320,Flavodoxin,-,-,-,-,-,-,-,-,-,-,-,-,Flavodoxin_4,NA,NA,NA
RVCYZ000875,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001026, extdb:pgaptmp_001026","Transcriptional regulator, MerR family",1.58,1410,0.12,13.1,1.72e-39,2.48e-38,"Transcriptional regulator, MerR family",MerR family transcriptional regulator,negative,945,315,-0.240634920634921,35258.6702,5.28863525390625,None,NA,(K) Transcription,-,K,78344.BIGA_0056,4.66e-49,167,"helix_turn_helix, mercury resistance",-,-,-,-,-,-,-,-,-,-,-,-,MerR_1,NA,NA,NA
RVCYZ000876,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001027, extdb:pgaptmp_001027",Flavodoxin,1.22,349,0.149,8.18,2.79e-16,1.18e-15,Flavodoxin,flavodoxin,positive,477,159,-0.39685534591195,17669.7988,5.05914306640625,None,"K21572 - susD - starch-binding outer membrane protein, SusD/RagB family",(C) Energy production and conversion,-,C,552531.BIF_02032,7.299999999999999e-110,318,Flavodoxin,-,-,-,-,-,-,-,-,-,-,-,-,Flavodoxin_4,NA,NA,NA
RVCYZ000877,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001028, extdb:pgaptmp_001028",Vanillate O-demethylase oxidoreductase (EC 1.14.13.-),1.09,1620,0.128,8.54,1.37e-17,6.27e-17,Vanillate O-demethylase oxidoreductase (EC 1.14.13.-),ferric reductase,positive,1293,431,0.366125290023203,48563.8393000001,9.73345947265625,None,NA,(P) Inorganic ion transport and metabolism,-,P,552531.BIF_00724,0,868,nitric oxide dioxygenase activity,-,-,-,-,-,-,-,-,-,-,-,-,"FAD_binding_6,FAD_binding_8,NAD_binding_1",NA,NA,NA
RVCYZ000878,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001029, extdb:pgaptmp_001029",Hypothetical cytosolic protein,1.5,127,0.186,8.09,6.12e-16,2.53e-15,Hypothetical cytosolic protein,hypothetical protein,positive,180,60,0.06,6693.5504,6.89837646484375,None,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RVCYZ000880,metabolic process;cellular process;biological regulation;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001031, extdb:pgaptmp_001031",Transcriptional regulatory protein,1.04,1080,0.139,7.52,5.28e-14,1.94e-13,Transcriptional regulatory protein,LysR family transcriptional regulator,negative,867,289,-0.204498269896194,32713.0867,6.68023681640625,None,"K04761 - oxyR - LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator",(K) Transcription,-,K,552531.BIF_00364,5.51e-206,570,"Bacterial regulatory helix-turn-helix protein, lysR family",-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",NA,NA,NA
RVCYZ000887,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001038, extdb:pgaptmp_001038",Hypothetical protein,1.22,960,0.0906,13.5,1.47e-41,2.45e-40,Hypothetical protein,hypothetical protein,positive,261,87,-0.098850574712644,9565.84759999999,8.13983154296875,None,NA,(S) Function Unknown,-,S,873449.STRCR_1567,4.88e-16,75.1,NADPH-dependent FMN reductase,-,-,-,-,-,-,-,-,-,-,-,-,FMN_red,NA,NA,NA
RVCYZ000888,cellular process;localization;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001039, extdb:pgaptmp_001039",Putative efflux protein,1.06,2590,0.113,9.42,4.52e-21,2.53e-20,Putative efflux protein,MFS transporter,negative,1242,414,0.709661835748793,43092.5324,10.5521850585938,None,"K08156 - araJ - MFS transporter, DHA1 family, arabinose polymer utilization protein",(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism,-,EGP,552531.BIF_01587,4.6299999999999996e-293,800,Major Facilitator Superfamily,-,-,-,"ko:K08156,ko:K19577",-,-,-,-,"ko00000,ko02000","2.A.1.2.14,2.A.1.2.65",-,-,MFS_1,MFS,NA,multidrug efflux
RVCYZ000890,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001041, extdb:pgaptmp_001041",Hypothetical membrane associated protein,1.02,1540,0.0907,11.2,2.3200000000000002e-29,1.9e-28,Hypothetical membrane associated protein,hypothetical protein,positive,1158,386,0.039896373056995,40303.4684,4.45892333984375,None,NA,NA,-,V,552531.BIF_01588,6.74e-271,743,Beta-lactamase,-,-,-,-,-,-,-,-,-,-,-,-,Beta-lactamase2,NA,NA,NA
RVCYZ000899,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001052, extdb:pgaptmp_001052",Integral membrane protein,1.06,347,0.206,5.15,2.6e-7,5.46e-7,Integral membrane protein,GlsB/YeaQ/YmgE family stress response membrane protein,positive,252,84,1.21071428571429,8553.18719999999,10.8345336914063,None,NA,(S) Function Unknown,-,S,552531.BIF_01956,4.1199999999999995e-47,151,Transglycosylase associated protein,-,-,-,-,-,-,-,-,-,-,-,-,Transgly_assoc,NA,NA,NA
RVCYZ000901,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001054, extdb:pgaptmp_001054",Hypothetical membrane associated protein,-1.63,2950,0.122,-13.4,1.0299999999999999e-40,1.6e-39,Hypothetical membrane associated protein,hypothetical protein,negative,336,112,0.767857142857142,12926.1677,6.69586181640625,None,NA,NA,-,-,552531.BIF_01505,3.36e-77,229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ000918,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_001071, extdb:pgaptmp_001071",Hypothetical secreted protein,-1.95,3500,0.212,-9.19,3.82e-20,2.02e-19,Hypothetical secreted protein,hypothetical protein,positive,225,75,-0.569333333333334,8322.0629,4.08953857421875,None,"K02986 - RP-S4, rpsD - small subunit ribosomal protein S4; K04084 - dsbD - thiol:disulfide interchange protein DsbD [EC:1.8.1.8] [1.8.1.8]",NA,-,-,552531.BIF_01955,9.18e-49,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
