id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ000697,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000848, extdb:pgaptmp_000848",NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2),1.75,352,0.144,12.1,8.609999999999999e-34,3.76e-33,NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2),NAD(P) transhydrogenase subunit alpha,positive,309,103,0.848543689320388,10870.8285,6.01605224609375,None,K00324 - pntA - H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1] [1.6.1.2 7.1.1.1],(C) Energy production and conversion,Nicotinate and nicotinamide metabolism; Metabolic pathways,C,552531.BIF_00112,4.73e-62,191,"4TM region of pyridine nucleotide transhydrogenase, mitoch",pntAB,-,1.6.1.2,ko:K00324,"ko00760,ko01100,map00760,map01100",-,R00112,RC00001,"ko00000,ko00001,ko01000",-,-,-,PNTB_4TM,NA,NA,NA
RVCYZ000700,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000851, extdb:pgaptmp_000851",LSU ribosomal protein L25P,2.09,6670,0.141,14.8,1.44e-49,9.27e-49,LSU ribosomal protein L25P,50S ribosomal protein L25/general stress protein Ctc,positive,624,208,-0.234615384615385,22615.2472,4.47674560546875,None,"K02897 - RP-L25, rplY - large subunit ribosomal protein L25",(J) Translation,Ribosome,J,552531.BIF_00020,6.37e-139,395,This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance,ctc,"GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02897,"ko03010,map03010",M00178,-,-,"ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L25p,Ribosomal_TL5_C",NA,NA,NA
RVCYZ000701,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000852, extdb:pgaptmp_000852",Branched-chain amino acid aminotransferase (EC 2.6.1.42),1.93,4640,0.103,18.8,1.74e-78,2.03e-77,Branched-chain amino acid aminotransferase (EC 2.6.1.42),branched-chain amino acid aminotransferase (EC 2.6.1.42),positive,1125,375,-0.261066666666667,41547.5964,4.78900146484375,None,"K00826 - E2.6.1.42, ilvE - branched-chain amino acid aminotransferase [EC:2.6.1.42] [2.6.1.42]",(E) Amino Acid metabolis and transport,"Cysteine and methionine metabolism; Valine, leucine and isoleucine degradation; Valine, leucine and isoleucine biosynthesis; Pantothenate and CoA biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids",E,552531.BIF_01826,2.14e-289,788,Amino-transferase class IV,ilvE,-,2.6.1.42,ko:K00826,"ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00036,M00119,M00570","R01090,R01214,R02199,R10991","RC00006,RC00036","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,-,Aminotran_4,NA,NA,NA
RVCYZ000703,metabolic process;cellular process;biological regulation;,NODE_3_length_211607_cov_32.456019,rpsT,"rpsT, pgaptmp_000854, extdb:pgaptmp_000854",SSU ribosomal protein S20P,2.24,2550,0.141,15.8,1.7e-56,1.2499999999999997e-55,SSU ribosomal protein S20P,30S ribosomal protein S20,negative,258,86,-0.502325581395349,9214.54929999999,11.3628540039063,rpsT,"K02968 - RP-S20, rpsT - small subunit ribosomal protein S20",(J) Translation,Ribosome,J,552531.BIF_01828,1.3599999999999999e-46,150,Binds directly to 16S ribosomal RNA,rpsT,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464",-,ko:K02968,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S20p,NA,NA,NA
RVCYZ000707,metabolic process;cellular process;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000858, extdb:pgaptmp_000858",Glutamate synthase [NADPH] small chain (EC 1.4.1.13),1.21,3910,0.0831,14.5,1.0599999999999999e-47,6.51e-47,Glutamate synthase [NADPH] small chain (EC 1.4.1.13),glutamate synthase subunit beta,positive,1533,511,-0.365362035225049,55917.4166000001,4.93572998046875,None,K00266 - gltD - glutamate synthase (NADPH) small chain [EC:1.4.1.13] [1.4.1.13],(C) Energy production and conversion,"Alanine, aspartate and glutamate metabolism; Nitrogen metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Biosynthesis of amino acids",C,552531.BIF_00406,0,1047,"Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster",gltD,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944","1.4.1.13,1.4.1.14",ko:K00266,"ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230",-,"R00093,R00114,R00248","RC00006,RC00010,RC02799","ko00000,ko00001,ko01000",-,-,iNJ661.Rv3858c,"Fer4_20,Pyr_redox_2",NA,NA,NA
RVCYZ000708,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000859, extdb:pgaptmp_000859",Hypothetical membrane associated protein,1.23,1550,0.129,9.55,1.35e-21,3.96e-21,Hypothetical membrane associated protein,tripartite tricarboxylate transporter TctB family protein,positive,456,152,-0.436842105263158,17047.1608,9.02886962890625,None,NA,NA,-,-,552531.BIF_01871,1.11e-103,300,-,-,-,-,-,-,-,-,-,-,-,-,-,PsbJ,NA,NA,NA
RVCYZ000709,response to stimulus;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000860, extdb:pgaptmp_000860",Thioredoxin peroxidase (EC 1.11.1.15),3.37,9010,0.14,24,3.69e-127,1.56e-125,Thioredoxin peroxidase (EC 1.11.1.15),peroxiredoxin (EC 1.11.1.24),negative,483,161,-0.662732919254659,18521.3791,4.88079833984375,None,"K03564 - BCP, PRXQ, DOT5 - peroxiredoxin Q/BCP [EC:1.11.1.15] [1.11.1.15]","(O) Post-translational modification, protein turnover, chaperone functions",-,O,552531.BIF_00644,4.8e-114,327,Redoxin,bcp,-,1.11.1.15,ko:K03564,-,-,-,-,"ko00000,ko01000",-,-,-,AhpC-TSA,NA,NA,NA
RVCYZ000717,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000868, extdb:pgaptmp_000868",Hypothetical protein,-1.14,244,0.175,-6.53,6.51e-11,1.19e-10,Hypothetical protein,DUF4186 domain-containing protein,positive,480,160,-0.737500000000001,17958.9287,9.21234130859375,None,K07240 - chrA - chromate transporter,(S) Function Unknown,-,S,552531.BIF_01532,1.33e-115,330,Domain of unknown function (DUF4186),-,-,-,-,-,-,-,-,-,-,-,-,DUF4186,NA,NA,NA
RVCYZ000719,metabolic process;cellular process;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000870, extdb:pgaptmp_000870",Aspartate carbamoyltransferase (EC 2.1.3.2),1.36,436,0.136,10.1,7.989999999999999e-24,2.51e-23,Aspartate carbamoyltransferase (EC 2.1.3.2),aspartate carbamoyltransferase regulatory subunit,positive,417,139,-0.102877697841727,15532.5584,4.73748779296875,None,K00610 - pyrI - aspartate carbamoyltransferase regulatory subunit,(F) Nucleotide metabolism and transport,"Pyrimidine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways",F,552531.BIF_01872,1.8299999999999998e-96,280,"Aspartate carbamoyltransferase regulatory chain, allosteric domain protein",pyrI,-,-,ko:K00610,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,R01397,"RC00064,RC02850","ko00000,ko00001,ko00002",-,-,-,"PyrI,PyrI_C",NA,NA,NA
RVCYZ000727,metabolic process;cellular process;biological regulation;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000878, extdb:pgaptmp_000878","Transcriptional regulator, MarR family",-1.25,195,0.17,-7.36,1.87e-13,3.92e-13,"Transcriptional regulator, MarR family",helix-turn-helix domain-containing protein,negative,342,114,-0.113157894736842,13026.1978,9.71697998046875,None,K01104 - E3.1.3.48 - protein-tyrosine phosphatase [EC:3.1.3.48] [3.1.3.48],(K) Transcription,-,K,552531.BIF_00896,1.2e-76,229,HxlR-like helix-turn-helix,-,-,-,-,-,-,-,-,-,-,-,-,HxlR,NA,NA,NA
RVCYZ000728,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000879, extdb:pgaptmp_000879",ADP-ribosylglycohydrolase (EC 3.2.-.-),-1,561,0.136,-7.4,1.36e-13,2.88e-13,ADP-ribosylglycohydrolase (EC 3.2.-.-),ADP-ribosylglycohydrolase family protein,negative,927,309,-0.253398058252427,34000.9432,4.97088623046875,None,NA,"(O) Post-translational modification, protein turnover, chaperone functions",-,O,552531.BIF_00897,9.709999999999998e-232,639,ADP-ribosylglycohydrolase,-,-,-,-,-,-,-,-,-,-,-,-,ADP_ribosyl_GH,NA,NA,NA
RVCYZ000729,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000880, extdb:pgaptmp_000880",Hypothetical protein,-1.18,445,0.179,-6.62,3.47e-11,6.46e-11,Hypothetical protein,hypothetical protein,negative,981,327,-0.247094801223242,37720.1951000001,7.57293701171875,None,"K02876 - RP-L15, MRPL15, rplO - large subunit ribosomal protein L15; K02948 - RP-S11, MRPS11, rpsK - small subunit ribosomal protein S11",(S) Function Unknown,-,S,552531.BIF_01000,1.2299999999999997e-243,669,Protein conserved in bacteria,-,-,-,-,-,-,-,-,-,-,-,-,DUF559,NA,NA,NA
RVCYZ000732,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000883, extdb:pgaptmp_000883",Thioredoxin reductase (EC 1.8.1.9) / Thioredoxin/Glutaredoxin family protein,2.45,11200,0.123,19.9,3.8899999999999996e-88,5.539999999999999e-87,Thioredoxin reductase (EC 1.8.1.9) / Thioredoxin/Glutaredoxin family protein,FAD-dependent oxidoreductase,negative,1770,590,-0.129491525423729,63616.3214000002,4.94000244140625,None,"K00384 - trxB, TRR - thioredoxin reductase (NADPH) [EC:1.8.1.9] [1.8.1.9]",(C) Energy production and conversion,Selenocompound metabolism,C,552531.BIF_00641,0,1167,Thioredoxin domain,-,-,1.8.1.9,ko:K00384,"ko00450,map00450",-,"R02016,R03596,R09372","RC00013,RC02518,RC02873","ko00000,ko00001,ko01000",-,-,-,"Pyr_redox_2,Thioredoxin_3",NA,NA,NA
RVCYZ000733,cellular process;response to stimulus;localization;biological regulation;,NODE_3_length_211607_cov_32.456019,ahpC,"ahpC, pgaptmp_000884, extdb:pgaptmp_000884",Peroxiredoxin (EC 1.11.1.15),3.18,3020,0.157,20.2,5.94e-91,9.11e-90,Peroxiredoxin (EC 1.11.1.15),alkyl hydroperoxide reductase subunit C (EC 1.11.1.26),negative,561,187,-0.373262032085562,21150.3258,4.48455810546875,ahpC,"K03386 - PRDX2_4, ahpC - peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15] [1.11.1.15]","(O) Post-translational modification, protein turnover, chaperone functions",Apoptosis - fly,O,552531.BIF_00497,5e-140,394,C-terminal domain of 1-Cys peroxiredoxin,ahpC,-,1.11.1.15,ko:K03386,"ko04214,map04214",-,-,-,"ko00000,ko00001,ko01000,ko04147",-,-,-,"1-cysPrx_C,AhpC-TSA",NA,NA,NA
RVCYZ000735,Uncategorized;,NODE_3_length_211607_cov_32.456019,bsh,"bsh, pgaptmp_000886, extdb:pgaptmp_000886",Choloylglycine hydrolase (EC 3.5.1.24),3.78,59900,0.172,22,6.399999999999999e-107,1.5900000000000001e-105,Choloylglycine hydrolase (EC 3.5.1.24),choloylglycine hydrolase (EC 3.5.1.24),positive,942,314,-0.396178343949045,35022.3265,4.69964599609375,bsh,K01442 - E3.5.1.24 - choloylglycine hydrolase [EC:3.5.1.24] [3.5.1.24],(M) Cell wall/membrane/envelop biogenesis,Primary bile acid biosynthesis; Secondary bile acid biosynthesis; Metabolic pathways,M,552531.BIF_00207,2.0899999999999998e-236,649,"Linear amide C-N hydrolase, choloylglycine hydrolase family protein",cbh,-,3.5.1.24,ko:K01442,"ko00120,ko00121,ko01100,map00120,map00121,map01100",-,"R02797,R03975,R03977,R04486,R04487,R05835","RC00090,RC00096","ko00000,ko00001,ko01000",-,-,-,CBAH,NA,NA,NA
RVCYZ000736,Uncategorized;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000887, extdb:pgaptmp_000887",4-carboxymuconolactone decarboxylase (EC 4.1.1.44),1.28,1080,0.107,12,4.12e-33,1.7599999999999998e-32,4-carboxymuconolactone decarboxylase (EC 4.1.1.44),carboxymuconolactone decarboxylase family protein,positive,771,257,-0.181322957198444,28751.3402,4.95501708984375,None,K01607 - pcaC - 4-carboxymuconolactone decarboxylase [EC:4.1.1.44] [4.1.1.44],(S) Function Unknown,Benzoate degradation; Metabolic pathways; Microbial metabolism in diverse environments; Degradation of aromatic compounds,S,552531.BIF_00416,3.09e-187,521,Carboxymuconolactone decarboxylase family,-,-,4.1.1.44,ko:K01607,"ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220",-,R03470,RC00938,"ko00000,ko00001,ko01000",-,-,-,CMD,NA,NA,NA
RVCYZ000747,metabolic process;cellular process;response to stimulus;,NODE_3_length_211607_cov_32.456019,null,"pgaptmp_000898, extdb:pgaptmp_000898",Phosphoglycerate kinase (EC 2.7.2.3),2.57,9870,0.127,20.2,1.2699999999999999e-90,1.9299999999999998e-89,Phosphoglycerate kinase (EC 2.7.2.3),phosphoglycerate kinase (EC 2.7.2.3),positive,1203,401,0.048379052369077,42110.7324000001,4.79730224609375,None,"K00927 - PGK, pgk - phosphoglycerate kinase [EC:2.7.2.3] [2.7.2.3]",(F) Nucleotide metabolism and transport,Glycolysis / Gluconeogenesis; Fructose and mannose metabolism; Inositol phosphate metabolism; Carbon fixation in photosynthetic organisms; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,F,552531.BIF_00277,2.34e-284,777,Phosphoglycerate kinase,pgk,"GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044424,GO:0044464,GO:0071944","2.7.2.3,5.3.1.1","ko:K00927,ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00001,M00002,M00003,M00165,M00166,M00308,M00552","R01015,R01512","RC00002,RC00043,RC00423","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,PGK,NA,NA,NA
RVCYZ000749,Uncategorized;,NODE_3_length_211607_cov_32.456019,secG,"secG, pgaptmp_000900, extdb:pgaptmp_000900",Protein translocase subunit secG,1.52,394,0.157,9.68,3.71e-22,1.1100000000000001e-21,Protein translocase subunit secG,preprotein translocase subunit SecG,positive,246,82,1.24024390243902,8599.413,10.1714477539063,secG,K03075 - secG - preprotein translocase subunit SecG,(U) Intracellular trafficing and secretion,Quorum sensing; Protein export; Bacterial secretion system,U,552531.BIF_01902,2.8699999999999998e-43,142,Preprotein translocase SecG subunit,secG,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K03075,"ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044","3.A.5.1,3.A.5.2",-,-,SecG,NA,NA,NA
RVCYZ000755,metabolic process;cellular process;,NODE_3_length_211607_cov_32.456019,tal,"tal, pgaptmp_000906, extdb:pgaptmp_000906",Transaldolase (EC 2.2.1.2),3.23,20400,0.123,26.2,9.059999999999997e-152,8.099999999999999e-150,Transaldolase (EC 2.2.1.2),transaldolase (EC 2.2.1.2),negative,1104,368,-0.176630434782609,39861.5131,4.67034912109375,tal,"K00616 - E2.2.1.2, talA, talB - transaldolase [EC:2.2.1.2] [2.2.1.2]",(H) Coenzyme metabolis,Pentose phosphate pathway; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,H,552531.BIF_00287,9.799999999999998e-258,707,Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway,tal,-,2.2.1.2,ko:K00616,"ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007",R01827,"RC00439,RC00604","ko00000,ko00001,ko00002,ko01000",-,-,-,TAL_FSA,NA,NA,NA
RVCYZ000756,metabolic process;,NODE_3_length_211607_cov_32.456019,tkt,"tkt, pgaptmp_000907, extdb:pgaptmp_000907",Transketolase (EC 2.2.1.1),3.33,44400,0.136,24.5,1.7e-132,8.29e-131,Transketolase (EC 2.2.1.1),transketolase (EC 2.2.1.1),negative,2094,698,-0.388108882521489,76359.4272000004,4.78839111328125,tkt,"K00615 - E2.2.1.1, tktA, tktB - transketolase [EC:2.2.1.1] [2.2.1.1]",(H) Coenzyme metabolis,Pentose phosphate pathway; Carbon fixation in photosynthetic organisms; Biosynthesis of ansamycins; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,H,552531.BIF_00963,0,1420,Belongs to the transketolase family,tkt,"GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944",2.2.1.1,ko:K00615,"ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007,M00165,M00167","R01067,R01641,R01830,R06590","RC00032,RC00226,RC00571,RC01560","ko00000,ko00001,ko00002,ko01000",-,-,-,"Transket_pyr,Transketolase_C,Transketolase_N",NA,NA,NA
RVCYZ000760,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000910, extdb:pgaptmp_000910","Transporter, MFS superfamily",-1.03,2040,0.104,-9.86,6.18e-23,1.9e-22,"Transporter, MFS superfamily",MFS transporter,negative,1416,472,0.563771186440679,50554.7135000001,8.94537353515625,None,K01778 - dapF - diaminopimelate epimerase [EC:5.1.1.7] [5.1.1.7]; K02075 - ABC.ZM.P - zinc/manganese transport system permease protein,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism,-,EGP,552531.BIF_01560,0,908,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1,MFS,NA,tetracycline efflux
RVCYZ000765,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000915, extdb:pgaptmp_000915",Hypothetical cytosolic protein,2.42,5970,0.0862,28.1,4.569999999999999e-174,1.0499999999999998e-171,Hypothetical cytosolic protein,phenylpyruvate tautomerase MIF-related protein,positive,345,115,-0.131304347826087,12533.0345,4.84979248046875,None,"K03733 - xerC - integrase/recombinase XerC; K09823 - zur - Fur family transcriptional regulator, zinc uptake regulator",(S) Function Unknown,-,S,552531.BIF_01352,9.48e-83,244,Macrophage migration inhibitory factor (MIF),-,-,-,-,-,-,-,-,-,-,-,-,MIF,NA,NA,NA
RVCYZ000766,metabolic process;cellular process;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000916, extdb:pgaptmp_000916",Formate--tetrahydrofolate ligase (EC 6.3.4.3),1.01,7500,0.0901,11.2,2.69e-29,1.04e-28,Formate--tetrahydrofolate ligase (EC 6.3.4.3),formate--tetrahydrofolate ligase (EC 6.3.4.3),negative,1515,505,-0.042178217821782,54005.8529000001,4.80792236328125,None,K01938 - fhs - formate--tetrahydrofolate ligase [EC:6.3.4.3] [6.3.4.3],(F) Nucleotide metabolism and transport,One carbon pool by folate; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism,F,552531.BIF_01353,0,990,Formate-tetrahydrofolate ligase,fhs,-,6.3.4.3,ko:K01938,"ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200","M00140,M00377",R00943,"RC00026,RC00111","ko00000,ko00001,ko00002,ko01000",-,-,-,FTHFS,NA,NA,NA
RVCYZ000771,Uncategorized;,NODE_4_length_201150_cov_39.214667,null,"pgaptmp_000921, extdb:pgaptmp_000921","DNA polymerase III, delta' subunit (EC 2.7.7.7)",-1.05,1730,0.177,-5.92,3.22e-9,5.3300000000000004e-09,"DNA polymerase III, delta' subunit (EC 2.7.7.7)",DNA polymerase III subunit delta' (EC 2.7.7.7),negative,1290,430,-0.289302325581395,47145.1732000001,7.67767333984375,None,K02341 - holB - DNA polymerase III subunit delta' [EC:2.7.7.7] [2.7.7.7],(L) Replication and repair,Purine metabolism; Pyrimidine metabolism; Metabolic pathways; DNA replication; Mismatch repair; Homologous recombination,L,552531.BIF_00203,1.16e-285,783,DNA polymerase III,holB,"GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0032991,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:1901360,GO:1901576,GO:1902494,GO:1990234",2.7.7.7,ko:K02341,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,"DNA_pol3_delta2,DNApol3-delta_C",NA,NA,NA
RVCYZ000772,metabolic process;cellular process;,NODE_4_length_201150_cov_39.214667,tmk,"tmk, pgaptmp_000922, extdb:pgaptmp_000922",Thymidylate kinase (EC 2.7.4.9),-1.06,778,0.111,-9.51,1.95e-21,5.6900000000000005e-21,Thymidylate kinase (EC 2.7.4.9),dTMP kinase (EC 2.7.4.9),negative,618,206,-0.130097087378641,22516.0812,4.67926025390625,tmk,"K00943 - tmk, DTYMK - dTMP kinase [EC:2.7.4.9] [2.7.4.9]",(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Metabolic pathways,F,552531.BIF_01805,2.72e-142,402,Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis,tmk,-,2.7.4.9,ko:K00943,"ko00240,ko01100,map00240,map01100",M00053,"R02094,R02098",RC00002,"ko00000,ko00001,ko00002,ko01000",-,-,-,"MFS_1,MFS_3,Thymidylate_kin",NA,NA,NA
RVCYZ000775,Uncategorized;,NODE_4_length_201150_cov_39.214667,ffs,"SRP_RNA, RFAM:RF00169, ffs, pgaptmp_000925",NA,-1.56,146,0.174,-8.92,4.62e-19,1.21e-18,NA,signal recognition particle sRNA small type,negative,97,NA,NA,NA,NA,ffs,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
